Previous PHEVs,Previous BEVs,Previous HEVs,Previous CNGs,Household Income,"Importance of reducing greenhouse gas emissions (-3 not important, 3 important)",Home ownership (own 1),Home Type (detached 1),Highest Level of Education,Longest trip in the last 12 months,Number of trips over 200 miles in the last 12 months,One-way commute distance,Number of people in the household,Age,Gender (Male 1),Number of vehicles in the household,Annual VMT Estimate ,Target,Model Year,Manufacture,Model
0.0,0.0,1.0,0.0,175000.0,2.84,1.0,1.0,3.0,152.53,0.0,18.7,4.0,35.0,1.0,3,13090.909090909092,1.0,2013,9,7
0.0,0.0,0.0,0.0,500000.0,2.65,1.0,1.0,4.0,388.33,1.0,8.59,3.0,55.0,0.0,3,9500.0,1.0,2013,9,7
0.0,0.0,0.0,0.0,225000.0,2.94,1.0,1.0,2.0,772.79,0.0,46.22,2.0,55.0,0.0,2,4286.4,1.0,2011,9,7
1.0,0.0,0.0,0.0,500000.0,2.69,1.0,1.0,4.0,223.06,0.0,12.96,5.0,55.0,0.0,4,9000.0,1.0,2015,9,7
0.0,0.0,0.0,0.0,125000.0,2.78,1.0,1.0,4.0,407.32,0.0,12.94,2.0,55.0,1.0,2,7471.799999999999,1.0,2013,9,7
0.0,0.0,1.0,0.0,175000.0,2.59,1.0,1.0,4.0,917.62,0.0,6.01,2.0,55.0,1.0,3,7758.0,1.0,2014,10,18
0.0,0.0,0.0,0.0,275000.0,0.14,1.0,1.0,3.0,104.72,25.0,19.29,2.0,75.0,0.0,3,22129.41176470588,1.0,2013,11,9
1.0,0.0,0.0,0.0,225000.0,2.65,0.0,1.0,3.0,551.42,0.0,22.56,4.0,35.0,0.0,2,15960.0,1.0,2014,12,11
0.0,0.0,0.0,0.0,125000.0,1.26,1.0,1.0,3.0,906.84,0.0,20.06,2.0,35.0,0.0,3,14000.0,1.0,2014,9,7
0.0,0.0,0.0,0.0,325000.0,-3.0,1.0,1.0,4.0,379.72,0.0,31.18,7.0,35.0,0.0,2,11971.42857142857,1.0,2013,9,7
0.0,0.0,0.0,0.0,175000.0,2.45,1.0,1.0,4.0,421.49,0.0,5.07,4.0,45.0,0.0,2,7600.0,1.0,2013,3,5
0.0,0.0,1.0,0.0,325000.0,2.78,1.0,1.0,4.0,501.76,0.0,17.46,2.0,45.0,1.0,2,10500.0,1.0,2014,12,11
0.0,0.0,0.0,0.0,125000.0,2.71,1.0,1.0,4.0,329.58,0.0,24.24,4.0,35.0,0.0,2,10907.0,1.0,2014,9,7
0.0,0.0,0.0,0.0,225000.0,1.53,1.0,1.0,4.0,240.87,0.0,20.29,5.0,35.0,0.0,3,10666.666666666668,1.0,2014,9,7
0.0,0.0,0.0,0.0,500000.0,-0.93,1.0,1.0,4.0,336.94,0.0,11.18,4.0,55.0,0.0,4,7745.454545454546,1.0,2014,0,20
0.0,0.0,1.0,0.0,225000.0,2.54,1.0,1.0,3.0,352.26,0.0,32.53,4.0,45.0,1.0,3,17920.0,1.0,2013,9,7
0.0,0.0,0.0,0.0,175000.0,2.1,1.0,1.0,4.0,116.54,0.0,7.66,4.0,45.0,0.0,2,12417.391304347828,1.0,2013,9,7
0.0,0.0,0.0,0.0,275000.0,2.6,1.0,1.0,4.0,145.37,0.0,6.75,5.0,45.0,0.0,4,8400.0,1.0,2012,9,7
0.0,1.0,0.0,0.0,225000.0,2.43,0.0,0.0,4.0,435.06,25.0,24.93,2.0,35.0,0.0,1,22551.72413793104,1.0,2012,11,9
0.0,0.0,0.0,0.0,50000.0,2.67,0.0,0.0,4.0,261.93,2.0,12.77,2.0,35.0,0.0,2,12800.0,1.0,2014,9,7
0.0,0.0,0.0,0.0,125000.0,2.48,1.0,1.0,3.0,384.55,0.0,2.48,2.0,75.0,1.0,3,4500.0,1.0,2013,12,11
0.0,0.0,1.0,0.0,175000.0,2.78,1.0,1.0,3.0,131.71,0.0,38.35,4.0,45.0,0.0,2,18250.0,1.0,2013,9,7
0.0,1.0,0.0,0.0,125000.0,2.62,0.0,1.0,3.0,400.65,0.0,11.96,6.0,35.0,0.0,3,7428.571428571428,1.0,2013,9,7
0.0,0.0,0.0,0.0,425000.0,1.52,1.0,1.0,4.0,285.31,0.0,3.21,5.0,35.0,1.0,4,-48000.0,1.0,2015,9,7
0.0,0.0,0.0,0.0,125000.0,1.67,1.0,1.0,4.0,419.72,0.0,34.34,5.0,45.0,0.0,5,17538.46153846154,1.0,2014,1,14
0.0,0.0,0.0,0.0,125000.0,1.88,1.0,1.0,4.0,567.95,0.0,10.97,4.0,55.0,0.0,3,11139.75,1.0,2014,4,4
0.0,0.0,0.0,0.0,125000.0,1.67,1.0,0.0,4.0,121.29,0.0,7.24,2.0,35.0,0.0,2,-48000.0,1.0,2015,9,7
0.0,0.0,1.0,0.0,225000.0,-2.59,1.0,1.0,3.0,266.3,0.0,30.66,3.0,65.0,0.0,4,14347.826086956522,1.0,2013,9,7
0.0,0.0,0.0,0.0,225000.0,2.82,1.0,0.0,4.0,143.8,0.0,15.85,1.0,65.0,1.0,3,11040.0,1.0,2012,12,11
1.0,0.0,0.0,0.0,125000.0,-1.76,1.0,1.0,4.0,96.12,0.0,2.35,4.0,45.0,0.0,3,8842.105263157895,1.0,2013,12,11
0.0,0.0,1.0,0.0,275000.0,-1.63,1.0,1.0,4.0,257.13,6.0,12.14,4.0,35.0,0.0,2,16363.636363636364,1.0,2013,11,9
0.0,0.0,0.0,0.0,125000.0,2.85,1.0,0.0,2.0,119.34,0.0,15.24,2.0,35.0,1.0,2,8894.76923076923,1.0,2014,2,0
0.0,1.0,1.0,0.0,275000.0,2.76,1.0,1.0,4.0,323.5,0.0,8.35,4.0,55.0,0.0,2,9960.0,1.0,2014,9,7
0.0,0.0,0.0,0.0,125000.0,1.17,0.0,1.0,4.0,49.32,0.0,19.64,3.0,35.0,1.0,3,11111.111111111111,1.0,2013,9,7
0.0,0.0,0.0,0.0,175000.0,2.18,1.0,1.0,4.0,618.22,0.0,20.96,2.0,65.0,0.0,3,11000.0,1.0,2012,9,7
0.0,1.0,0.0,0.0,275000.0,2.88,1.0,1.0,4.0,464.28,0.0,14.92,3.0,35.0,0.0,3,4125.0,1.0,2014,11,9
0.0,1.0,0.0,0.0,325000.0,-2.65,1.0,1.0,4.0,550.88,8.0,7.53,5.0,45.0,0.0,2,13482.5,1.0,2013,11,9
0.0,0.0,0.0,0.0,375000.0,2.69,1.0,1.0,4.0,1012.23,6.0,41.27,2.0,65.0,0.0,2,28320.0,1.0,2013,11,9
0.0,0.0,1.0,0.0,75000.0,2.55,1.0,1.0,2.0,474.44,0.0,17.57,2.0,55.0,0.0,4,10133.333333333334,1.0,2015,9,7
0.0,0.0,1.0,0.0,175000.0,2.79,0.0,1.0,4.0,391.6,0.0,5.93,3.0,45.0,0.0,2,6420.0,1.0,2014,0,20
0.0,0.0,1.0,0.0,175000.0,0.0,1.0,1.0,4.0,749.89,0.0,30.44,3.0,45.0,0.0,2,11428.57142857143,1.0,2011,9,7
0.0,0.0,0.0,0.0,125000.0,0.0,1.0,1.0,3.0,726.92,146.0,28.27,2.0,35.0,0.0,1,41154.0,1.0,2013,11,9
0.0,0.0,1.0,0.0,125000.0,2.89,0.0,1.0,2.0,272.03,0.0,20.03,5.0,65.0,0.0,3,9734.571428571428,1.0,2013,9,7
1.0,0.0,1.0,0.0,125000.0,2.81,1.0,1.0,4.0,480.5,0.0,4.9,2.0,55.0,0.0,2,4854.545454545455,1.0,2013,9,7
0.0,0.0,0.0,0.0,325000.0,0.0,1.0,1.0,4.0,78.89,1.0,23.35,4.0,55.0,0.0,2,19636.36363636364,1.0,2015,0,20
0.0,0.0,0.0,0.0,225000.0,1.29,1.0,1.0,4.0,346.01,0.0,36.46,4.0,45.0,0.0,3,14181.81818181818,1.0,2014,0,20
0.0,1.0,0.0,0.0,125000.0,0.19,1.0,1.0,2.0,98.42,0.0,37.57,4.0,55.0,0.0,4,18875.0,1.0,2014,3,5
0.0,0.0,0.0,0.0,500000.0,2.48,1.0,1.0,4.0,120.62,1.0,0.0,3.0,65.0,0.0,3,12000.0,1.0,2013,11,9
0.0,0.0,1.0,0.0,125000.0,1.75,1.0,1.0,3.0,438.73,0.0,30.16,4.0,45.0,0.0,2,14431.57894736842,1.0,2014,9,7
0.0,0.0,1.0,0.0,325000.0,2.8,1.0,1.0,3.0,116.83,1.0,28.23,4.0,45.0,0.0,3,9600.0,1.0,2012,12,11
0.0,1.0,0.0,0.0,75000.0,2.62,1.0,1.0,2.0,1527.88,12.0,101.91,2.0,55.0,0.0,4,10300.0,1.0,2014,9,7
0.0,0.0,0.0,0.0,500000.0,2.41,1.0,1.0,4.0,113.83,1.0,5.25,2.0,75.0,0.0,2,8330.76923076923,1.0,2014,11,9
0.0,1.0,1.0,0.0,125000.0,2.78,1.0,1.0,3.0,490.05,0.0,38.1,3.0,55.0,1.0,3,6000.0,1.0,2014,7,1
1.0,0.0,1.0,0.0,75000.0,2.49,0.0,0.0,4.0,467.33,0.0,18.99,2.0,65.0,0.0,2,14034.782608695652,1.0,2011,9,7
1.0,0.0,0.0,0.0,175000.0,2.66,1.0,1.0,3.0,372.27,3.0,41.53,2.0,25.0,0.0,2,26592.0,1.0,2015,11,9
0.0,0.0,0.0,0.0,225000.0,-2.85,1.0,1.0,3.0,342.77,8.0,1.89,4.0,45.0,0.0,2,15000.0,1.0,2014,11,9
0.0,0.0,0.0,0.0,375000.0,2.57,1.0,1.0,4.0,656.07,0.0,29.5,4.0,55.0,0.0,3,14064.0,1.0,2013,9,7
0.0,0.0,0.0,0.0,50000.0,0.85,1.0,1.0,3.0,165.98,8.0,36.35,4.0,35.0,0.0,1,15771.42857142857,1.0,2012,12,11
0.0,0.0,0.0,0.0,175000.0,-0.75,1.0,1.0,4.0,92.95,0.0,15.7,2.0,75.0,0.0,2,13978.153846153846,1.0,2014,11,9
0.0,0.0,0.0,0.0,175000.0,0.0,1.0,1.0,4.0,1250.32,0.0,7.82,2.0,55.0,0.0,2,7497.75,1.0,2013,9,7
1.0,0.0,0.0,0.0,325000.0,0.0,1.0,1.0,3.0,293.79,0.0,22.38,4.0,35.0,0.0,2,10500.0,1.0,2015,0,20
0.0,0.0,1.0,0.0,425000.0,2.15,1.0,1.0,4.0,781.31,2.0,9.2,3.0,45.0,0.0,3,16588.235294117647,1.0,2013,12,11
0.0,0.0,0.0,0.0,75000.0,2.61,1.0,1.0,3.0,126.23,0.0,14.33,2.0,55.0,0.0,3,12923.076923076922,1.0,2013,9,7
0.0,0.0,0.0,0.0,175000.0,2.78,1.0,1.0,3.0,287.29,5.0,3.73,4.0,45.0,0.0,2,9827.29411764706,1.0,2013,11,9
0.0,0.0,0.0,0.0,125000.0,2.78,1.0,1.0,3.0,469.17,4.0,12.42,2.0,65.0,0.0,3,4399.5,1.0,2013,11,9
0.0,0.0,0.0,0.0,75000.0,1.73,0.0,0.0,4.0,107.23,0.0,16.48,4.0,45.0,0.0,2,11250.0,1.0,2013,9,7
0.0,0.0,0.0,0.0,75000.0,2.61,0.0,1.0,3.0,390.76,0.0,24.64,2.0,35.0,1.0,2,11142.857142857143,1.0,2013,9,7
0.0,0.0,0.0,0.0,125000.0,2.59,1.0,1.0,4.0,131.34,0.0,15.08,2.0,45.0,0.0,2,15171.42857142857,1.0,2014,1,14
0.0,1.0,0.0,0.0,175000.0,2.67,1.0,1.0,4.0,355.05,0.0,3.31,2.0,75.0,0.0,2,3589.384615384616,1.0,2013,9,7
0.0,0.0,0.0,0.0,125000.0,2.58,1.0,1.0,4.0,53.54,0.0,13.39,2.0,65.0,0.0,3,3507.0,1.0,2014,0,20
0.0,0.0,1.0,0.0,175000.0,2.8,1.0,1.0,4.0,138.41,0.0,17.78,2.0,75.0,0.0,2,3945.818181818182,1.0,2014,9,7
0.0,0.0,1.0,0.0,500000.0,2.7,1.0,1.0,1.0,200.06,1.0,6.7,4.0,55.0,0.0,3,8400.0,1.0,2014,11,9
0.0,1.0,1.0,0.0,375000.0,2.03,1.0,1.0,4.0,136.9,20.0,98.66,1.0,35.0,0.0,2,33777.77777777778,1.0,2012,11,9
0.0,0.0,0.0,0.0,75000.0,2.53,0.0,1.0,2.0,166.52,0.0,4.03,4.0,65.0,0.0,3,4361.538461538461,1.0,2013,3,5
0.0,1.0,0.0,0.0,425000.0,1.92,1.0,1.0,4.0,97.97,4.0,3.93,4.0,45.0,0.0,2,10512.0,1.0,2014,11,9
0.0,1.0,0.0,0.0,225000.0,2.78,1.0,1.0,4.0,308.22,0.0,6.16,4.0,55.0,0.0,4,10036.615384615385,1.0,2014,9,7
1.0,0.0,0.0,0.0,275000.0,2.64,1.0,1.0,4.0,233.14,0.0,11.08,2.0,35.0,1.0,2,11700.0,1.0,2014,7,1
0.0,0.0,0.0,0.0,50000.0,2.57,1.0,1.0,3.0,474.97,0.0,8.35,2.0,65.0,0.0,3,13598.69387755102,1.0,2011,9,7
0.0,0.0,1.0,0.0,75000.0,0.0,0.0,0.0,2.0,116.16,0.0,4.86,3.0,35.0,0.0,2,7777.777777777777,1.0,2013,9,7
0.0,0.0,0.0,0.0,75000.0,2.57,1.0,1.0,3.0,146.71,0.0,3.57,3.0,45.0,1.0,2,8002.105263157895,1.0,2013,2,0
0.0,1.0,0.0,0.0,500000.0,2.79,1.0,1.0,3.0,474.05,11.0,8.1,4.0,55.0,0.0,3,15272.727272727272,1.0,2014,11,9
1.0,0.0,0.0,0.0,125000.0,2.68,1.0,1.0,3.0,1852.11,0.0,0.65,3.0,45.0,1.0,3,6285.714285714286,1.0,2014,1,14
0.0,0.0,1.0,0.0,125000.0,2.76,1.0,1.0,3.0,108.33,0.0,14.02,2.0,55.0,0.0,3,10727.142857142857,1.0,2013,9,7
0.0,0.0,1.0,0.0,175000.0,2.5,1.0,1.0,3.0,342.82,0.0,40.73,3.0,45.0,0.0,3,27272.727272727272,1.0,2013,9,7
0.0,0.0,0.0,0.0,75000.0,1.72,1.0,1.0,4.0,75.45,3.0,19.98,1.0,75.0,1.0,1,12192.857142857143,1.0,2013,11,9
0.0,0.0,1.0,0.0,275000.0,2.53,1.0,1.0,3.0,307.56,1.0,19.37,3.0,45.0,0.0,4,16846.909090909092,1.0,2014,9,7
0.0,0.0,0.0,0.0,500000.0,2.91,1.0,1.0,4.0,142.04,3.0,35.78,3.0,55.0,0.0,2,23961.88235294117,1.0,2013,11,9
1.0,0.0,0.0,0.0,75000.0,1.27,1.0,1.0,4.0,541.17,0.0,4.21,7.0,55.0,0.0,5,9498.0,1.0,2015,11,9
0.0,0.0,0.0,0.0,275000.0,2.23,1.0,1.0,4.0,578.42,0.0,37.02,2.0,55.0,0.0,3,13388.0,1.0,2013,2,0
0.0,0.0,0.0,0.0,225000.0,0.0,1.0,1.0,3.0,384.03,0.0,31.38,4.0,45.0,0.0,4,18000.0,1.0,2014,12,11
0.0,0.0,0.0,0.0,375000.0,1.48,1.0,1.0,4.0,364.02,0.0,71.76,5.0,55.0,0.0,3,31046.222222222223,1.0,2013,11,9
0.0,0.0,0.0,0.0,425000.0,1.85,1.0,1.0,4.0,169.45,0.0,10.01,3.0,35.0,0.0,2,8727.272727272728,1.0,2014,0,20
0.0,0.0,1.0,0.0,125000.0,2.39,1.0,1.0,3.0,251.84,0.0,21.65,2.0,45.0,0.0,2,11555.555555555557,1.0,2013,9,7
0.0,0.0,0.0,0.0,75000.0,1.47,1.0,1.0,4.0,327.92,0.0,8.51,2.0,75.0,0.0,3,4384.5,1.0,2014,0,20
0.0,0.0,0.0,0.0,125000.0,2.78,1.0,1.0,4.0,65.67,1.0,5.56,3.0,55.0,1.0,2,13826.08695652174,1.0,2013,11,9
0.0,0.0,0.0,0.0,175000.0,2.51,1.0,1.0,2.0,310.51,4.0,5.69,2.0,65.0,0.0,2,18662.068965517243,1.0,2013,11,9
1.0,0.0,0.0,0.0,275000.0,2.33,1.0,1.0,3.0,121.14,0.0,32.06,4.0,45.0,0.0,2,13573.846153846154,1.0,2013,9,7
0.0,0.0,0.0,0.0,500000.0,2.84,1.0,1.0,3.0,489.16,25.0,14.77,2.0,45.0,0.0,3,20000.0,1.0,2013,11,9
0.0,1.0,1.0,0.0,275000.0,2.8,1.0,1.0,4.0,293.2,0.0,8.87,2.0,45.0,0.0,2,11024.0,1.0,2014,0,20
0.0,0.0,1.0,0.0,225000.0,0.7,1.0,0.0,3.0,135.92,1.0,3.75,2.0,45.0,0.0,2,10344.827586206897,1.0,2012,11,9
0.0,1.0,1.0,0.0,175000.0,0.0,1.0,1.0,4.0,364.24,4.0,4.36,2.0,65.0,0.0,2,3818.181818181818,1.0,2014,0,20
0.0,0.0,1.0,0.0,175000.0,2.68,1.0,1.0,2.0,230.29,0.0,36.77,4.0,65.0,0.0,2,23478.260869565216,1.0,2012,12,11
0.0,0.0,1.0,0.0,325000.0,1.11,1.0,1.0,4.0,537.53,2.0,19.66,3.0,65.0,0.0,4,7246.153846153846,1.0,2013,11,9
0.0,1.0,1.0,0.0,500000.0,1.67,1.0,1.0,4.0,373.02,0.0,3.28,4.0,55.0,1.0,4,4666.666666666667,1.0,2015,9,7
0.0,0.0,0.0,0.0,225000.0,0.49,1.0,1.0,4.0,339.56,10.0,28.61,3.0,35.0,0.0,3,10320.0,1.0,2014,4,4
0.0,0.0,0.0,0.0,425000.0,0.0,1.0,1.0,3.0,479.26,5.0,1.61,2.0,65.0,0.0,2,9194.08695652174,1.0,2013,11,9
0.0,0.0,1.0,0.0,125000.0,2.54,1.0,1.0,3.0,380.23,0.0,3.54,3.0,55.0,1.0,4,3428.5714285714284,1.0,2013,12,11
0.0,0.0,0.0,0.0,125000.0,2.76,1.0,1.0,4.0,176.52,0.0,14.31,5.0,45.0,0.0,2,6923.076923076923,1.0,2013,9,7
0.0,1.0,0.0,0.0,375000.0,2.9,1.0,1.0,4.0,383.11,0.0,6.23,2.0,65.0,1.0,3,4200.0,1.0,2015,9,7
0.0,1.0,0.0,0.0,225000.0,0.33,1.0,1.0,4.0,237.84,1.0,2.65,2.0,65.0,0.0,3,8423.25,1.0,2013,11,9
0.0,0.0,1.0,0.0,125000.0,2.83,1.0,1.0,3.0,366.66,0.0,1.95,2.0,65.0,0.0,2,5955.0,1.0,2013,3,5
0.0,0.0,0.0,0.0,50000.0,0.0,1.0,1.0,3.0,216.63,0.0,13.11,1.0,35.0,0.0,3,8861.538461538461,1.0,2014,1,14
0.0,0.0,0.0,0.0,500000.0,0.0,1.0,1.0,4.0,346.8,0.0,2.53,5.0,45.0,1.0,4,4744.186046511628,1.0,2011,9,7
0.0,0.0,1.0,0.0,125000.0,2.68,1.0,1.0,2.0,191.65,0.0,11.96,2.0,55.0,0.0,2,7389.473684210527,1.0,2013,9,7
0.0,0.0,0.0,0.0,500000.0,-1.8,1.0,1.0,2.0,209.9,25.0,21.4,3.0,55.0,0.0,4,15420.0,1.0,2013,11,9
0.0,0.0,0.0,0.0,125000.0,2.41,1.0,1.0,4.0,244.86,0.0,35.2,4.0,45.0,0.0,2,16225.846153846154,1.0,2013,9,7
0.0,0.0,0.0,0.0,75000.0,2.64,1.0,1.0,2.0,115.92,0.0,26.23,2.0,65.0,1.0,3,10635.692307692309,1.0,2014,4,4
0.0,0.0,1.0,0.0,125000.0,2.63,1.0,1.0,4.0,597.87,0.0,4.82,2.0,65.0,0.0,4,7200.0,1.0,2013,9,7
0.0,0.0,0.0,0.0,75000.0,2.74,1.0,1.0,3.0,380.08,0.0,9.29,5.0,45.0,0.0,2,10498.4,1.0,2014,10,18
0.0,0.0,1.0,0.0,75000.0,2.73,1.0,1.0,4.0,376.85,0.0,0.09,2.0,65.0,0.0,2,6861.795918367347,1.0,2011,9,7
0.0,0.0,0.0,0.0,500000.0,2.63,1.0,1.0,4.0,357.38,1.0,1.86,4.0,45.0,1.0,1,6967.5,1.0,2014,11,9
0.0,0.0,0.0,0.0,125000.0,2.46,1.0,0.0,3.0,97.84,0.0,21.43,4.0,35.0,0.0,2,13823.0,1.0,2014,0,20
0.0,0.0,0.0,0.0,500000.0,0.43,1.0,1.0,4.0,128.32,1.0,13.21,5.0,45.0,0.0,2,9474.0,1.0,2014,11,9
0.0,0.0,0.0,0.0,500000.0,2.76,1.0,1.0,4.0,880.66,4.0,20.87,4.0,45.0,1.0,2,9230.76923076923,1.0,2013,11,9
0.0,0.0,1.0,0.0,500000.0,2.59,1.0,1.0,4.0,189.69,0.0,23.38,2.0,65.0,0.0,3,9600.0,1.0,2013,9,7
0.0,0.0,1.0,0.0,375000.0,2.51,1.0,1.0,4.0,1423.55,3.0,17.58,2.0,75.0,0.0,3,6414.0,1.0,2014,12,11
0.0,0.0,0.0,0.0,75000.0,2.7,1.0,1.0,2.0,453.7,0.0,21.34,4.0,45.0,0.0,2,12600.0,1.0,2013,9,7
0.0,0.0,1.0,0.0,425000.0,-2.31,0.0,1.0,4.0,145.84,5.0,20.87,5.0,45.0,0.0,3,8506.153846153846,1.0,2014,11,9
0.0,0.0,0.0,0.0,75000.0,1.51,1.0,1.0,4.0,669.92,0.0,5.05,2.0,65.0,0.0,2,3505.2631578947367,1.0,2013,9,7
0.0,0.0,0.0,0.0,325000.0,-3.0,1.0,0.0,4.0,756.91,0.0,26.32,2.0,35.0,0.0,2,9818.181818181818,1.0,2013,9,7
0.0,0.0,1.0,0.0,500000.0,0.96,1.0,1.0,4.0,185.53,1.0,17.03,4.0,45.0,0.0,2,14839.764705882351,1.0,2013,11,9
0.0,0.0,1.0,0.0,275000.0,2.82,1.0,1.0,4.0,245.01,0.0,2.77,3.0,55.0,1.0,2,10578.0,1.0,2013,9,7
1.0,0.0,0.0,0.0,175000.0,2.68,1.0,1.0,3.0,114.17,0.0,11.55,4.0,45.0,0.0,3,8609.032258064515,1.0,2012,9,7
0.0,0.0,1.0,0.0,75000.0,2.76,1.0,0.0,4.0,149.55,0.0,9.8,2.0,25.0,1.0,2,8771.428571428572,1.0,2013,10,18
0.0,0.0,0.0,0.0,175000.0,1.89,1.0,0.0,4.0,210.0,0.0,10.32,2.0,35.0,0.0,2,17724.0,1.0,2014,2,0
0.0,1.0,0.0,0.0,500000.0,0.31,1.0,1.0,3.0,428.65,3.0,14.94,4.0,45.0,0.0,2,6461.538461538461,1.0,2013,11,9
0.0,0.0,0.0,0.0,75000.0,2.7,1.0,1.0,4.0,598.29,8.0,6.68,3.0,55.0,1.0,3,13333.333333333332,1.0,2013,11,9
0.0,0.0,0.0,0.0,125000.0,2.6,1.0,0.0,3.0,75.11,4.0,0.5,2.0,55.0,0.0,1,3777.7777777777774,1.0,2012,12,11
1.0,0.0,0.0,0.0,175000.0,0.0,1.0,1.0,2.0,182.8,0.0,33.56,5.0,55.0,0.0,3,14465.538461538465,1.0,2014,3,5
0.0,0.0,0.0,0.0,125000.0,2.82,1.0,1.0,4.0,356.87,0.0,21.2,4.0,45.0,1.0,2,8897.400000000001,1.0,2013,9,7
0.0,0.0,0.0,0.0,275000.0,-2.31,1.0,1.0,3.0,130.68,0.0,17.63,4.0,45.0,0.0,2,13804.8,1.0,2014,12,11
0.0,1.0,0.0,0.0,225000.0,2.62,1.0,1.0,4.0,795.24,6.0,5.24,4.0,55.0,0.0,2,15600.0,1.0,2013,12,11
0.0,0.0,0.0,0.0,175000.0,0.0,1.0,1.0,4.0,376.72,0.0,8.48,4.0,35.0,1.0,2,24619.2,1.0,2015,1,14
0.0,0.0,1.0,0.0,275000.0,2.64,1.0,1.0,3.0,130.01,6.0,33.06,4.0,55.0,0.0,3,18600.0,1.0,2013,11,9
0.0,0.0,0.0,0.0,175000.0,0.0,1.0,1.0,4.0,248.56,0.0,4.86,3.0,35.0,1.0,2,9600.0,1.0,2015,9,7
0.0,0.0,0.0,0.0,75000.0,2.59,0.0,0.0,3.0,377.24,0.0,12.57,2.0,45.0,1.0,2,-22500.0,1.0,2015,2,0
0.0,0.0,0.0,0.0,125000.0,2.66,1.0,1.0,3.0,385.3,0.0,34.77,2.0,55.0,0.0,3,10458.315789473683,1.0,2013,9,7
0.0,0.0,0.0,0.0,425000.0,1.86,1.0,1.0,3.0,910.06,0.0,13.64,2.0,55.0,1.0,2,9410.526315789471,1.0,2013,2,0
0.0,0.0,0.0,0.0,125000.0,2.62,1.0,1.0,3.0,249.95,0.0,7.18,4.0,55.0,0.0,3,15347.368421052632,1.0,2014,9,7
0.0,0.0,0.0,0.0,275000.0,-3.0,1.0,1.0,2.0,689.72,0.0,29.39,4.0,55.0,0.0,4,10020.0,1.0,2013,10,18
0.0,0.0,0.0,0.0,225000.0,0.0,1.0,0.0,3.0,333.04,1.0,16.17,2.0,35.0,1.0,2,7384.615384615385,1.0,2013,12,11
0.0,0.0,0.0,0.0,275000.0,2.67,1.0,1.0,4.0,254.09,0.0,23.48,5.0,45.0,0.0,2,17193.290322580644,1.0,2012,9,7
0.0,0.0,1.0,0.0,75000.0,2.67,0.0,0.0,2.0,231.63,0.0,22.55,3.0,65.0,0.0,3,17052.631578947367,1.0,2013,9,7
0.0,0.0,0.0,0.0,175000.0,2.68,1.0,1.0,3.0,333.92,0.0,19.83,4.0,55.0,1.0,3,8416.0,1.0,2013,9,7
0.0,0.0,0.0,0.0,500000.0,2.82,1.0,1.0,4.0,226.07,2.0,29.53,3.0,65.0,0.0,4,13700.275862068964,1.0,2012,11,9
1.0,0.0,0.0,0.0,125000.0,2.16,1.0,1.0,2.0,435.1,0.0,3.56,2.0,55.0,1.0,3,8815.384615384615,1.0,2013,9,7
0.0,0.0,0.0,0.0,325000.0,1.1,1.0,1.0,4.0,444.28,0.0,14.78,4.0,35.0,0.0,2,6545.454545454546,1.0,2013,9,7
1.0,0.0,0.0,0.0,375000.0,2.88,1.0,1.0,4.0,180.55,0.0,10.57,5.0,45.0,0.0,4,8292.0,1.0,2014,7,1
0.0,0.0,0.0,0.0,275000.0,2.53,1.0,1.0,4.0,246.48,5.0,10.83,2.0,65.0,0.0,2,15000.0,1.0,2014,11,9
0.0,0.0,1.0,0.0,125000.0,2.7,0.0,0.0,4.0,420.55,0.0,7.49,3.0,45.0,0.0,2,9381.818181818182,1.0,2014,10,18
0.0,0.0,0.0,0.0,425000.0,0.0,1.0,1.0,3.0,87.34,0.0,2.56,3.0,45.0,0.0,4,6654.545454545454,1.0,2014,0,20
1.0,1.0,0.0,1.0,325000.0,2.71,1.0,1.0,4.0,359.28,0.0,14.55,2.0,55.0,0.0,3,10962.162162162163,1.0,2012,9,7
0.0,0.0,0.0,0.0,225000.0,-2.07,1.0,1.0,3.0,264.36,0.0,9.98,4.0,45.0,0.0,2,6690.0,1.0,2015,2,0
0.0,0.0,1.0,0.0,325000.0,2.73,0.0,1.0,3.0,429.95,0.0,29.65,6.0,25.0,1.0,5,211764.7058823529,1.0,2014,1,14
0.0,0.0,1.0,0.0,125000.0,2.76,1.0,1.0,4.0,348.21,0.0,1.79,2.0,45.0,0.0,2,10714.285714285714,1.0,2011,9,7
0.0,0.0,0.0,0.0,325000.0,1.97,1.0,1.0,4.0,416.64,0.0,18.51,3.0,45.0,0.0,2,15272.727272727272,1.0,2014,12,11
0.0,0.0,0.0,0.0,75000.0,2.66,1.0,1.0,3.0,217.51,0.0,5.24,4.0,25.0,0.0,2,3000.0,1.0,2014,3,5
0.0,0.0,0.0,0.0,125000.0,0.0,1.0,1.0,2.0,655.36,0.0,17.3,5.0,35.0,1.0,4,8285.538461538461,1.0,2013,2,0
0.0,1.0,0.0,0.0,225000.0,2.5,1.0,1.0,3.0,340.87,0.0,26.81,2.0,55.0,0.0,2,24600.0,1.0,2013,12,11
0.0,0.0,0.0,0.0,175000.0,0.68,1.0,1.0,3.0,380.56,0.0,5.5,4.0,45.0,1.0,3,9921.6,1.0,2014,7,1
