,Month Submitted,Year Submitted,lastpage. Last page,Previous PHEVs,Previous BEVs,Previous HEVs,Previous CNGs,Household Income,"Importance of reducing greenhouse gas emissions (-3 not important, 3 important)",Home ownership (own 1),Home Type (detached 1),Highest Level of Education,Longest trip in the last 12 months,Number of trips over 200 miles in the last 12 months,One-way commute distance,Number of people in the household,Age,Gender (Male 1),Number of vehicles in the household,Annual VMT Estimate,"FCV, BEV Dummy",Model Year,Manufacturer,Model
17955,6,2017,45.0,0,1,0,0,325000.0,2,1,0,3,193.31,0,16.89,4,55,1,2,8800,1.0,2016,Nissan,Leaf
17957,6,2017,45.0,0,1,0,0,175000.0,2,1,1,4,152.39,2,19.94,5,35,0,2,12000,1.0,2016,Nissan,Leaf
17959,6,2017,45.0,0,0,0,0,125000.0,0,0,0,4,436.03,0,9.43,3,35,0,2,7924,1.0,2016,Volkswagen,e-Golf
17963,6,2017,45.0,0,0,0,0,175000.0,2,0,0,3,482.79,0,22.94,4,35,0,2,8160,1.0,2016,Volkswagen,e-Golf
17967,6,2017,45.0,0,0,0,0,175000.0,1,1,1,4,210.55,1,25.4,2,45,1,3,13117,1.0,2016,Tesla,Model S
17970,6,2017,45.0,1,0,0,0,75000.0,0,0,1,3,418.86,0,24.6,2,45,0,2,9275,1.0,2016,Fiat,500e
17977,6,2017,45.0,0,0,0,0,375000.0,1,1,0,4,488.88,2,0.8,2,45,0,2,5932,1.0,2016,Tesla,Model X
17985,6,2017,45.0,0,1,0,0,275000.0,2,1,1,4,349.98,0,10.7,4,35,0,2,8509,1.0,2016,BMW,i3
17998,6,2017,45.0,0,0,0,0,425000.0,2,1,1,4,448.54,0,16.17,3,55,0,2,10255,1.0,2017,Volkswagen,e-Golf
18002,6,2017,45.0,0,0,0,0,125000.0,2,1,1,4,431.89,0,36.59,2,35,1,3,22944,1.0,2017,Nissan,Leaf
18007,6,2017,45.0,0,1,0,0,175000.0,2,1,1,3,183.96,0,16.56,4,45,0,3,15200,1.0,2017,Nissan,Leaf
18048,6,2017,45.0,0,1,0,0,225000.0,2,1,1,3,638.61,0,42.78,3,55,0,3,13527,1.0,2017,Nissan,Leaf
18053,6,2017,45.0,1,1,0,0,175000.0,2,1,1,4,343.28,2,35.41,4,45,0,2,10666,1.0,2016,Tesla,Model X
18061,6,2017,45.0,0,0,0,0,175000.0,2,1,1,4,87.52,1,18.67,4,35,1,2,9696,1.0,2016,Tesla,Model S
18064,6,2017,45.0,0,0,0,0,225000.0,2,1,1,3,101.48,0,7.45,2,55,1,2,8571,1.0,2016,Nissan,Leaf
18067,6,2017,45.0,0,1,0,0,275000.0,0,0,1,4,211.59,0,12.56,4,45,0,2,7500,1.0,2016,Volkswagen,e-Golf
18072,6,2017,45.0,1,0,0,0,175000.0,2,1,1,4,83.16,0,2.45,2,55,0,2,7000,1.0,2016,Volkswagen,e-Golf
18073,6,2017,45.0,0,0,0,0,275000.0,0,1,1,3,539.25,2,7.37,2,55,0,2,8308,1.0,2017,Tesla,Model S
18078,6,2017,45.0,0,0,0,0,225000.0,2,1,1,4,515.49,0,19.04,4,45,0,2,9428,1.0,2016,Volkswagen,e-Golf
18081,6,2017,45.0,0,0,0,0,125000.0,2,0,0,3,84.75,0,16.08,2,45,0,3,16500,1.0,2016,Volkswagen,e-Golf
18086,6,2017,45.0,1,0,0,0,175000.0,2,1,1,4,511.49,0,18.65,5,45,0,3,12333,1.0,2016,Fiat,500e
18088,6,2017,45.0,1,0,1,0,275000.0,1,1,1,3,470.97,0,5.61,5,45,0,4,7384,1.0,2016,Nissan,Leaf
18089,6,2017,45.0,0,0,0,0,425000.0,-3,1,1,2,260.91,0,8.91,4,45,0,2,11250,1.0,2016,Volkswagen,e-Golf
18091,6,2017,45.0,0,0,0,0,125000.0,2,1,1,2,246.03,0,54.59,3,65,0,4,15600,1.0,2017,Chevrolet,Bolt EV
18110,6,2017,45.0,1,1,0,0,175000.0,2,1,1,4,402.55,0,32.32,4,55,0,3,15150,1.0,2017,BMW,i3
18118,7,2017,45.0,0,0,0,0,75000.0,2,1,1,3,122.54,0,19.08,3,45,0,2,7200,1.0,2016,Nissan,Leaf
18135,6,2017,45.0,0,0,1,0,175000.0,2,1,1,4,215.28,3,2.84,3,65,0,4,12000,1.0,2017,Chevrolet,Bolt EV
18140,6,2017,45.0,0,1,0,0,75000.0,2,1,1,3,172.99,0,5.77,3,35,0,2,12900,1.0,2017,Nissan,Leaf
18146,6,2017,45.0,0,0,1,0,275000.0,2,1,1,4,517.18,0,20.9,4,35,1,2,13500,1.0,2016,Volkswagen,e-Golf
18150,6,2017,45.0,0,0,0,0,175000.0,2,1,1,2,262.89,1,2.96,2,55,1,2,1600,1.0,2016,Nissan,Leaf
18162,6,2017,45.0,0,0,0,0,175000.0,0,1,1,3,254.21,1,35.78,4,35,0,2,15111,1.0,2016,Tesla,Model S
18170,6,2017,45.0,0,0,1,0,175000.0,2,1,1,4,237.05,0,36.51,4,45,1,2,12800,1.0,2016,Nissan,Leaf
18176,6,2017,45.0,0,0,0,0,275000.0,2,1,1,3,375.79,0,11.77,4,35,0,2,8250,1.0,2016,Volkswagen,e-Golf
18178,6,2017,45.0,0,1,0,0,175000.0,2,1,0,4,311.45,0,21.07,5,55,0,3,18042,1.0,2016,Nissan,Leaf
18193,6,2017,45.0,0,0,1,0,175000.0,1,1,1,3,612.23,8,5.99,4,35,0,2,17504,1.0,2016,Tesla,Model S
18195,6,2017,45.0,0,0,0,0,175000.0,0,1,1,2,876.33,0,40.76,3,45,0,4,9000,1.0,2017,BMW,i3
18206,6,2017,45.0,0,1,0,0,75000.0,-1,1,1,4,974.92,3,60.5,4,35,0,3,38445,1.0,2017,Tesla,Model X
18212,6,2017,45.0,0,0,0,1,175000.0,2,1,0,4,207.38,2,39.59,2,45,1,2,19668,1.0,2017,Chevrolet,Bolt EV
18218,6,2017,45.0,0,1,0,0,175000.0,2,1,1,3,408.49,0,21.31,4,55,0,3,13000,1.0,2016,Volkswagen,e-Golf
18220,6,2017,45.0,0,0,0,0,325000.0,0,1,1,3,165.27,0,35.58,4,55,0,3,2014,1.0,2017,BMW,i3
18223,6,2017,45.0,0,0,0,0,125000.0,2,0,0,4,384.44,0,22.33,4,45,1,2,14000,1.0,2016,Volkswagen,e-Golf
18224,6,2017,45.0,0,1,0,0,275000.0,-2,1,1,4,474.96,3,78.23,5,45,0,2,40400,1.0,2016,Tesla,Model X
18241,6,2017,45.0,0,0,1,0,75000.0,-2,1,1,3,128.89,4,18.49,5,35,0,1,10049,1.0,2016,Tesla,Model X
18253,6,2017,45.0,0,1,0,0,175000.0,2,1,1,3,311.94,0,18.76,2,35,0,3,10400,1.0,2017,Chevrolet,Bolt EV
18254,6,2017,45.0,0,0,0,0,275000.0,2,1,1,4,486.37,0,2.94,3,45,0,3,14823,1.0,2016,Volkswagen,e-Golf
18258,6,2017,45.0,1,1,1,0,225000.0,2,1,1,4,226.81,0,16.41,4,55,0,3,7500,1.0,2016,Nissan,Leaf
18260,6,2017,45.0,0,0,0,0,225000.0,0,1,1,4,527.63,2,38.91,2,55,0,3,15200,1.0,2016,Tesla,Model X
18264,6,2017,45.0,0,0,0,0,125000.0,0,0,0,3,346.26,0,28.92,2,35,1,2,14680,1.0,2016,Nissan,Leaf
18269,6,2017,45.0,0,0,0,0,425000.0,2,1,1,4,720.23,8,52.27,3,35,0,2,19097,1.0,2017,Tesla,Model S
18276,6,2017,45.0,0,0,0,0,275000.0,2,0,0,4,336.94,0,16.32,2,35,0,2,9800,1.0,2016,Volkswagen,e-Golf
18278,6,2017,45.0,0,0,0,0,225000.0,2,1,1,4,235.55,1,3.71,2,45,1,2,7900,1.0,2017,Chevrolet,Bolt EV
18281,6,2017,45.0,0,0,0,0,275000.0,2,1,1,4,427.42,0,20.59,5,35,0,3,9300,1.0,2016,Volkswagen,e-Golf
18285,6,2017,45.0,0,0,0,0,75000.0,2,1,1,4,404.68,1,30.45,3,55,1,2,13440,1.0,2016,Volkswagen,e-Golf
18286,6,2017,45.0,0,0,0,0,275000.0,-1,1,0,4,74.22,0,6.0,3,35,0,2,8571,1.0,2016,Mercedes-Benz,B250e
18287,6,2017,45.0,0,0,0,0,175000.0,1,1,0,3,94.93,0,15.98,2,45,0,2,9676,1.0,2016,Volkswagen,e-Golf
18291,6,2017,45.0,0,0,1,0,175000.0,2,1,1,4,93.81,0,12.29,4,45,0,2,14466,1.0,2016,Nissan,Leaf
18298,6,2017,45.0,0,0,0,0,375000.0,2,1,0,4,386.59,0,13.75,2,35,1,2,7636,1.0,2016,Volkswagen,e-Golf
18300,6,2017,45.0,0,1,0,1,175000.0,2,1,1,3,363.55,3,5.72,5,55,0,3,12600,1.0,2016,Nissan,Leaf
18307,6,2017,45.0,0,0,0,0,175000.0,1,1,1,2,105.65,5,9.96,2,45,0,3,8600,1.0,2016,Tesla,Model S
18308,6,2017,45.0,0,1,0,0,325000.0,2,1,1,3,436.52,1,4.83,4,45,1,2,31377,1.0,2016,Tesla,Model X
18326,6,2017,45.0,0,0,0,0,175000.0,1,1,0,4,125.1,0,6.09,2,65,0,2,5345,1.0,2016,Nissan,Leaf
18331,6,2017,45.0,0,1,0,0,175000.0,1,0,0,4,411.75,5,11.64,2,35,0,2,11485,1.0,2017,BMW,i3
18335,6,2017,45.0,0,0,0,0,175000.0,0,1,1,3,413.95,0,7.62,4,35,1,2,6000,1.0,2016,Nissan,Leaf
18355,6,2017,45.0,0,0,0,0,175000.0,2,0,0,3,614.14,0,12.37,2,45,0,2,10173,1.0,2016,Nissan,Leaf
18363,7,2017,45.0,0,0,0,0,225000.0,2,0,0,4,351.43,0,15.01,4,35,0,2,8666,1.0,2016,Nissan,Leaf
18373,6,2017,45.0,0,0,0,0,225000.0,2,1,1,4,344.87,0,37.56,5,45,0,3,20000,1.0,2017,BMW,i3
18378,6,2017,45.0,0,1,0,0,325000.0,2,1,1,4,402.13,0,27.13,5,45,0,3,15750,1.0,2016,Tesla,Model S
18379,6,2017,45.0,0,0,0,0,125000.0,2,1,1,4,155.66,2,75.11,2,65,1,2,7866,1.0,2016,Tesla,Model S
18380,6,2017,45.0,0,0,0,0,175000.0,1,1,1,4,284.42,0,17.02,2,35,0,2,10666,1.0,2016,Nissan,Leaf
18388,6,2017,45.0,0,0,0,0,275000.0,2,1,1,4,150.73,2,6.86,5,65,0,3,7250,1.0,2016,Tesla,Model X
18393,6,2017,45.0,0,0,0,0,125000.0,0,1,0,4,76.96,0,23.35,2,25,0,2,14400,1.0,2016,Volkswagen,e-Golf
18397,6,2017,45.0,0,0,1,0,175000.0,2,1,1,4,386.62,0,5.33,4,55,0,2,10000,1.0,2016,Volkswagen,e-Golf
18399,6,2017,45.0,0,0,1,0,125000.0,2,1,1,3,428.31,0,8.24,5,55,0,3,9560,1.0,2016,Nissan,Leaf
18403,6,2017,45.0,1,0,0,0,125000.0,0,1,0,4,151.74,7,7.6,4,65,0,2,10472,1.0,2016,Tesla,Model S
18406,6,2017,45.0,0,0,0,1,225000.0,2,1,1,4,332.57,0,36.95,4,45,0,3,5512,1.0,2016,Nissan,Leaf
18407,6,2017,45.0,1,1,1,0,125000.0,-2,1,0,3,411.41,1,26.1,4,35,0,2,15900,1.0,2017,Chevrolet,Bolt EV
18408,6,2017,45.0,1,0,0,0,275000.0,0,1,1,4,100.35,0,26.6,4,45,0,2,14181,1.0,2016,Nissan,Leaf
18409,6,2017,45.0,0,1,0,0,175000.0,1,1,0,2,105.67,1,12.31,4,45,0,2,10236,1.0,2017,Chevrolet,Bolt EV
18415,6,2017,45.0,0,1,0,0,175000.0,0,1,1,4,526.1,0,13.47,4,35,0,2,5600,1.0,2016,Mercedes-Benz,B250e
18416,6,2017,45.0,0,0,0,0,375000.0,2,1,1,3,379.19,0,2.99,5,55,1,3,14112,1.0,2017,Nissan,Leaf
18417,6,2017,45.0,0,0,1,0,125000.0,2,1,1,4,790.88,1,61.07,3,65,0,3,36000,1.0,2017,Chevrolet,Bolt EV
18423,6,2017,45.0,0,0,0,0,175000.0,0,1,1,3,173.12,3,26.59,4,35,0,3,17211,1.0,2016,Tesla,Model S
18443,6,2017,45.0,0,0,0,0,175000.0,2,0,1,4,475.79,0,1.61,5,55,1,3,9600,1.0,2016,Volkswagen,e-Golf
18445,6,2017,45.0,0,0,0,0,50000.0,2,0,1,2,165.89,0,14.37,2,35,0,2,9600,1.0,2016,Nissan,Leaf
18446,6,2017,45.0,1,0,1,0,225000.0,2,1,1,4,113.92,0,31.95,4,35,0,3,18000,1.0,2017,Nissan,Leaf
18457,6,2017,45.0,0,0,0,0,225000.0,2,0,1,3,114.55,6,9.61,2,35,1,2,13714,1.0,2016,Nissan,Leaf
18459,6,2017,45.0,0,0,0,0,175000.0,1,1,1,4,435.73,0,7.04,4,35,0,3,10400,1.0,2016,Volkswagen,e-Golf
18469,7,2017,45.0,0,0,0,0,175000.0,1,1,1,4,718.31,0,13.75,4,45,0,2,8035,1.0,2016,Volkswagen,e-Golf
18473,7,2017,45.0,0,0,0,0,275000.0,2,1,1,4,420.3,1,2.99,3,65,0,2,4491,1.0,2017,Tesla,Model X
18487,7,2017,45.0,0,0,0,0,175000.0,2,0,0,4,115.91,0,12.68,3,35,0,2,6565,1.0,2016,Volkswagen,e-Golf
18489,7,2017,45.0,0,0,0,0,125000.0,2,1,0,4,286.65,1,27.51,2,45,1,2,15150,1.0,2017,Nissan,Leaf
18505,7,2017,45.0,0,1,1,0,175000.0,2,1,1,3,207.24,0,6.38,4,45,0,2,20400,1.0,2016,Nissan,Leaf
18511,7,2017,45.0,0,0,0,0,75000.0,-2,0,0,3,232.18,1,11.09,1,35,0,2,13200,1.0,2017,Chevrolet,Bolt EV
18525,7,2017,45.0,0,0,0,0,275000.0,2,1,0,3,219.71,0,9.29,2,35,0,2,8152,1.0,2016,Volkswagen,e-Golf
18528,7,2017,45.0,0,0,0,0,175000.0,2,1,1,3,529.87,1,0.0,4,45,1,2,6000,1.0,2017,Chevrolet,Bolt EV
18529,7,2017,45.0,0,0,0,0,225000.0,2,1,1,4,485.72,0,13.37,2,45,1,2,8515,1.0,2016,Volkswagen,e-Golf
18560,8,2017,45.0,0,0,0,0,175000.0,2,1,1,3,85.04,5,12.21,2,65,0,2,10500,1.0,2017,Chevrolet,Bolt EV
18562,8,2017,45.0,0,0,1,0,125000.0,2,0,0,3,284.52,0,18.09,2,45,0,2,8571,1.0,2016,Nissan,Leaf
18684,10,2017,45.0,0,0,0,0,125000.0,2,1,1,4,547.02,0,35.92,2,65,0,3,20742,1.0,2017,Chevrolet,Bolt EV
18686,10,2017,45.0,1,0,0,0,175000.0,1,1,1,3,117.99,1,12.3,4,45,0,3,27000,1.0,2017,Chevrolet,Bolt EV
18687,10,2017,45.0,0,0,0,0,275000.0,0,0,0,3,81.5,0,6.7,4,35,0,2,8834,1.0,2017,Chevrolet,Bolt EV
18689,10,2017,45.0,0,0,0,0,225000.0,2,1,1,4,790.55,0,29.33,4,55,0,2,19886,1.0,2017,Chevrolet,Bolt EV
18694,10,2017,45.0,0,0,0,0,375000.0,-3,1,1,4,492.93,0,19.78,4,55,1,2,16350,1.0,2017,Chevrolet,Bolt EV
18698,10,2017,45.0,0,0,0,0,325000.0,0,1,1,3,482.54,0,24.08,2,35,0,2,8000,1.0,2017,Chevrolet,Bolt EV
18699,10,2017,45.0,0,0,0,0,225000.0,2,1,1,4,413.35,1,22.28,4,35,1,2,20000,1.0,2017,Chevrolet,Bolt EV
18704,10,2017,45.0,1,1,0,0,325000.0,2,1,1,4,212.0,1,14.55,2,65,0,3,12400,1.0,2017,Chevrolet,Bolt EV
18713,10,2017,45.0,0,0,0,0,125000.0,2,1,1,3,94.96,1,16.13,4,35,0,2,20782,1.0,2017,Chevrolet,Bolt EV
18719,10,2017,45.0,0,0,0,0,225000.0,0,0,0,3,377.33,0,18.64,4,35,0,2,12000,1.0,2017,Chevrolet,Bolt EV
18724,10,2017,45.0,0,0,0,0,225000.0,2,1,1,4,426.67,1,10.91,3,45,0,2,11600,1.0,2017,Chevrolet,Bolt EV
18729,10,2017,45.0,0,0,0,0,325000.0,2,1,1,3,353.34,1,41.42,3,45,0,2,19714,1.0,2017,Chevrolet,Bolt EV
18730,10,2017,45.0,0,0,1,0,175000.0,2,0,0,4,378.1,0,1.71,2,65,0,2,9398,1.0,2017,Chevrolet,Bolt EV
18731,10,2017,45.0,0,1,0,0,225000.0,2,1,1,4,102.43,2,3.91,4,45,0,2,8000,1.0,2017,Chevrolet,Bolt EV
18738,10,2017,45.0,1,0,0,0,125000.0,2,1,1,3,331.42,0,27.68,2,45,0,2,41532,1.0,2017,Chevrolet,Bolt EV
18745,10,2017,45.0,0,0,0,0,175000.0,2,1,1,4,1018.28,1,3.46,2,55,0,3,9120,1.0,2017,Chevrolet,Bolt EV
18750,10,2017,45.0,0,0,0,0,175000.0,2,0,0,3,309.35,0,19.03,2,25,0,2,15600,1.0,2017,Chevrolet,Bolt EV
18751,10,2017,45.0,0,1,0,0,275000.0,0,1,1,4,348.46,0,15.41,4,45,0,3,10320,1.0,2017,Chevrolet,Bolt EV
18768,10,2017,45.0,0,0,0,0,125000.0,2,0,0,4,914.82,0,4.05,2,35,0,2,6472,1.0,2017,Chevrolet,Bolt EV
18770,10,2017,45.0,0,0,1,0,75000.0,2,1,0,4,327.98,1,4.63,2,35,0,2,8880,1.0,2017,Chevrolet,Bolt EV
18779,10,2017,45.0,0,1,0,0,175000.0,2,1,1,3,492.38,3,2.71,3,55,0,2,9866,1.0,2017,Chevrolet,Bolt EV
18780,10,2017,45.0,0,0,0,0,175000.0,0,1,1,4,349.27,2,21.09,2,55,0,3,12000,1.0,2017,Chevrolet,Bolt EV
18781,10,2017,45.0,1,0,0,0,175000.0,1,1,1,4,377.73,0,30.55,2,45,0,3,2823,1.0,2017,Chevrolet,Bolt EV
18786,10,2017,45.0,0,0,0,0,75000.0,2,1,1,3,381.76,1,25.17,2,65,0,2,8260,1.0,2017,Chevrolet,Bolt EV
18787,10,2017,45.0,0,0,1,0,175000.0,2,1,1,3,202.62,2,35.19,4,55,0,2,23896,1.0,2017,Chevrolet,Bolt EV
18793,10,2017,45.0,0,0,0,0,125000.0,0,1,1,3,276.02,0,28.65,3,35,0,3,20440,1.0,2017,Chevrolet,Bolt EV
18794,10,2017,45.0,0,0,0,0,175000.0,2,1,0,4,465.39,0,28.12,2,35,0,2,7520,1.0,2017,Chevrolet,Bolt EV
18799,10,2017,45.0,1,1,0,0,175000.0,-2,1,1,3,329.13,6,26.08,2,55,0,2,15428,1.0,2017,Chevrolet,Bolt EV
18800,10,2017,45.0,0,0,0,0,275000.0,3,1,1,4,431.33,0,6.25,2,65,0,2,11040,1.0,2017,Chevrolet,Bolt EV
18810,10,2017,45.0,0,0,0,0,125000.0,2,1,1,3,669.39,5,2.72,2,65,0,2,6685,1.0,2017,Chevrolet,Bolt EV
18824,10,2017,45.0,0,0,0,0,175000.0,2,1,1,4,106.01,5,11.26,3,45,0,2,12708,1.0,2017,Chevrolet,Bolt EV
18831,10,2017,45.0,0,1,0,0,125000.0,2,0,1,3,442.26,2,37.94,2,65,0,1,16320,1.0,2017,Chevrolet,Bolt EV
18833,10,2017,45.0,1,0,1,0,125000.0,2,1,1,2,292.64,6,0.01,3,55,0,3,17959,1.0,2017,Chevrolet,Bolt EV
18839,10,2017,45.0,0,0,1,0,225000.0,2,1,0,3,122.71,3,0.89,2,45,0,1,3666,1.0,2017,Chevrolet,Bolt EV
18840,10,2017,45.0,0,0,0,0,175000.0,0,1,1,3,271.01,3,44.59,2,55,0,4,12857,1.0,2017,Chevrolet,Bolt EV
18844,10,2017,45.0,0,0,0,0,175000.0,2,1,1,3,217.89,0,31.46,4,45,0,2,10800,1.0,2017,Chevrolet,Bolt EV
18848,10,2017,45.0,0,0,0,0,275000.0,-3,1,1,2,96.25,0,9.97,3,55,0,2,16034,1.0,2017,Chevrolet,Bolt EV
18850,10,2017,45.0,0,0,1,0,275000.0,0,1,1,4,168.57,0,42.73,2,35,0,2,21056,1.0,2017,Chevrolet,Bolt EV
18853,10,2017,45.0,0,1,0,0,75000.0,2,0,0,4,214.53,1,7.73,1,55,0,1,12800,1.0,2017,Chevrolet,Bolt EV
18858,10,2017,45.0,0,0,0,0,125000.0,2,1,1,4,827.95,0,16.84,2,65,1,3,11054,1.0,2017,Chevrolet,Bolt EV
18868,10,2017,45.0,0,1,0,0,225000.0,2,1,1,3,378.98,0,28.87,3,35,0,2,17654,1.0,2017,Chevrolet,Bolt EV
18877,10,2017,45.0,0,0,1,0,175000.0,2,1,1,3,80.8,0,26.64,2,65,0,2,15756,1.0,2017,Chevrolet,Bolt EV
18878,10,2017,45.0,0,0,0,0,125000.0,2,1,1,4,280.68,0,4.24,3,65,0,3,7000,1.0,2017,Chevrolet,Bolt EV
18880,10,2017,45.0,0,1,0,0,225000.0,2,1,1,4,338.07,0,35.7,3,45,0,2,16950,1.0,2017,Chevrolet,Bolt EV
18882,10,2017,45.0,0,0,0,0,125000.0,-1,1,1,2,297.28,2,11.06,2,65,1,2,11250,1.0,2017,Chevrolet,Bolt EV
18886,10,2017,45.0,0,1,0,0,225000.0,0,1,1,3,644.39,0,1.26,2,55,0,3,7638,1.0,2017,Chevrolet,Bolt EV
18887,10,2017,45.0,0,0,0,0,225000.0,2,0,0,4,108.16,0,5.84,1,65,0,2,1982,1.0,2017,Chevrolet,Bolt EV
18888,10,2017,45.0,0,0,1,0,175000.0,2,1,1,4,127.32,0,3.66,4,55,0,2,8970,1.0,2017,Chevrolet,Bolt EV
18889,10,2017,45.0,0,0,1,0,225000.0,2,1,1,4,123.45,0,3.31,3,35,0,2,8838,1.0,2017,Chevrolet,Bolt EV
18892,10,2017,45.0,0,0,0,0,275000.0,2,1,1,4,430.12,0,57.52,4,45,0,3,28800,1.0,2017,Chevrolet,Bolt EV
18893,10,2017,45.0,1,1,0,0,175000.0,2,1,1,3,192.67,0,41.82,2,65,0,2,19714,1.0,2017,Chevrolet,Bolt EV
18894,10,2017,45.0,0,0,0,0,225000.0,2,1,1,4,483.95,10,1.29,2,35,0,2,13900,1.0,2017,Chevrolet,Bolt EV
18895,10,2017,45.0,0,1,0,0,275000.0,0,1,0,3,119.98,4,20.81,3,45,0,3,16288,1.0,2017,Chevrolet,Bolt EV
18896,10,2017,45.0,0,0,1,0,225000.0,2,1,1,4,374.36,0,13.23,3,65,0,3,14553,1.0,2017,Chevrolet,Bolt EV
18901,10,2017,45.0,0,0,0,0,175000.0,2,0,1,4,384.92,0,13.92,3,35,0,2,10533,1.0,2017,Chevrolet,Bolt EV
18904,10,2017,45.0,0,0,0,0,125000.0,0,1,1,4,857.1,0,14.12,2,65,0,2,6942,1.0,2017,Chevrolet,Bolt EV
18908,10,2017,45.0,0,1,0,0,75000.0,-1,1,1,2,241.89,0,12.14,2,65,0,4,9930,1.0,2017,Chevrolet,Bolt EV
18912,10,2017,45.0,0,0,1,0,225000.0,2,1,1,4,398.09,0,14.1,4,35,0,2,10080,1.0,2017,Chevrolet,Bolt EV
18913,10,2017,45.0,1,0,0,0,125000.0,0,1,1,3,255.71,12,3.29,2,35,0,2,20000,1.0,2017,Chevrolet,Bolt EV
18917,10,2017,45.0,1,0,0,0,225000.0,1,1,0,2,492.46,0,18.57,2,65,0,2,12400,1.0,2017,Chevrolet,Bolt EV
18919,10,2017,45.0,0,0,0,0,275000.0,2,1,1,4,118.38,2,39.2,3,45,0,2,9946,1.0,2017,Chevrolet,Bolt EV
18925,10,2017,45.0,0,0,0,0,125000.0,0,1,1,4,373.71,0,1.25,4,55,0,3,7749,1.0,2017,Chevrolet,Bolt EV
18931,10,2017,45.0,0,0,0,0,275000.0,2,1,1,4,197.36,5,1.77,2,55,0,2,17752,1.0,2017,Chevrolet,Bolt EV
18934,10,2017,45.0,0,0,0,0,175000.0,2,0,0,3,126.16,10,3.55,2,55,1,3,7838,1.0,2017,Chevrolet,Bolt EV
18945,10,2017,45.0,1,0,0,0,175000.0,2,1,1,2,160.84,1,8.01,4,45,0,3,14100,1.0,2017,Chevrolet,Bolt EV
18946,10,2017,45.0,0,1,0,0,50000.0,2,1,1,4,94.2,1,9.22,1,65,1,1,12364,1.0,2017,Chevrolet,Bolt EV
18958,10,2017,45.0,0,1,0,0,125000.0,0,0,1,3,529.49,0,27.51,3,45,0,2,8900,1.0,2017,Chevrolet,Bolt EV
18970,10,2017,45.0,0,1,0,0,75000.0,1,1,1,4,476.91,0,47.89,2,65,0,2,8322,1.0,2017,Chevrolet,Bolt EV
18975,10,2017,45.0,0,0,0,0,225000.0,2,1,1,4,401.66,0,13.31,3,65,0,2,8002,1.0,2017,Chevrolet,Bolt EV
18976,10,2017,45.0,1,0,0,0,175000.0,2,1,0,2,81.57,1,15.1,2,65,0,2,9462,1.0,2017,Chevrolet,Bolt EV
18980,10,2017,45.0,0,0,0,0,125000.0,2,1,1,3,273.83,0,36.14,4,55,0,4,18615,1.0,2017,Chevrolet,Bolt EV
18981,10,2017,45.0,1,0,1,0,225000.0,2,1,1,3,340.63,4,13.91,4,45,0,2,8400,1.0,2017,Chevrolet,Bolt EV
18983,10,2017,45.0,0,0,0,0,125000.0,2,0,0,4,228.39,1,11.47,4,35,1,2,7714,1.0,2017,Chevrolet,Bolt EV
18990,11,2017,45.0,0,0,0,0,125000.0,0,1,1,3,322.98,37,27.86,2,65,0,2,23137,1.0,2017,Chevrolet,Bolt EV
18993,10,2017,45.0,0,1,0,0,125000.0,1,1,1,3,439.27,0,18.31,2,55,0,2,14100,1.0,2017,Chevrolet,Bolt EV
18998,11,2017,45.0,1,1,0,0,225000.0,1,1,1,3,164.23,3,53.4,4,55,0,3,22285,1.0,2017,Chevrolet,Bolt EV
19002,10,2017,45.0,0,0,0,0,225000.0,2,1,1,4,980.31,0,9.25,4,35,0,2,8400,1.0,2017,Chevrolet,Bolt EV
19019,10,2017,45.0,0,1,0,0,75000.0,2,1,1,4,121.9,3,10.36,4,45,0,2,12928,1.0,2017,Chevrolet,Bolt EV
19032,10,2017,45.0,0,0,0,0,125000.0,2,1,1,3,79.99,4,11.36,2,65,0,2,10000,1.0,2017,Chevrolet,Bolt EV
19033,10,2017,45.0,1,0,0,0,175000.0,0,1,1,4,353.59,0,16.97,2,65,0,2,5142,1.0,2017,Chevrolet,Bolt EV
19036,10,2017,45.0,0,0,0,0,75000.0,2,0,0,3,129.22,1,19.2,2,35,0,1,14400,1.0,2017,Chevrolet,Bolt EV
19040,10,2017,45.0,0,1,0,0,75000.0,2,1,1,4,77.23,3,1.59,1,65,1,1,7459,1.0,2017,Chevrolet,Bolt EV
19042,10,2017,45.0,0,0,1,0,125000.0,0,1,1,4,123.77,1,3.81,3,35,1,2,14016,1.0,2017,Chevrolet,Bolt EV
19044,10,2017,45.0,0,1,0,0,175000.0,0,1,1,4,444.05,0,21.47,2,55,0,2,19368,1.0,2017,Chevrolet,Bolt EV
19045,10,2017,45.0,0,0,1,0,175000.0,-1,0,1,4,126.88,0,33.22,5,45,0,3,23100,1.0,2017,Chevrolet,Bolt EV
19047,10,2017,45.0,0,0,0,0,175000.0,1,1,1,3,148.04,0,8.45,2,35,0,2,11922,1.0,2017,Chevrolet,Bolt EV
19052,10,2017,45.0,0,0,0,0,125000.0,1,1,0,3,342.38,0,17.68,3,35,0,2,12570,1.0,2017,Chevrolet,Bolt EV
19057,10,2017,45.0,0,0,0,0,125000.0,0,1,1,3,332.24,0,53.18,5,35,0,2,21104,1.0,2017,Chevrolet,Bolt EV
19059,10,2017,45.0,0,0,0,0,75000.0,2,1,1,4,538.76,1,3.58,2,65,0,3,10376,1.0,2017,Chevrolet,Bolt EV
