 Index ,submitdate. Date submitted,Month/Year Submitted, Month Submitted ,  Year Submitted  , lastpage. Last page , Previous PHEVs , Previous BEVs , Previous HEVs , Previous CNGs , Household Income ," Importance of reducing greenhouse gas emissions (03 not important, 3 important) ", Home ownership (own 1) , Home Type (detached 1) , Highest Level of Education , Longest trip in the last 12 months , Number of trips over 200 miles in the last 12 months , One0way commute distance , Number of people in the household , Age , Gender (Male 1) , Number of vehicles in the household , Annual VMT Estimate  ," FCV, BEV Dummy ", Model Year , Manufacture , Model 
18723,10/26/2017,10/1/2017,10,2017,45,1,1,0,0,75000,3,1,1,3,195,8,35,2,75,0,3,13704,1,2017, Chevrolet , Bolt EV 
18724,10/26/2017,10/1/2017,10,2017,45,0,0,0,0,225000,3,1,1,4,427,1,11,3,45,0,2,11600,1,2017, Chevrolet , Bolt EV 
18729,10/26/2017,10/1/2017,10,2017,45,0,0,0,0,325000,3,1,1,3,353,1,41,3,45,0,2,19714,1,2017, Chevrolet , Bolt EV 
18730,10/26/2017,10/1/2017,10,2017,45,0,0,1,0,175000,3,0,0,4,378,0,2,2,65,0,2,9398,1,2017, Chevrolet , Bolt EV 
18731,10/26/2017,10/1/2017,10,2017,45,0,1,0,0,225000,3,1,1,4,102,2,4,4,45,0,2,8000,1,2017, Chevrolet , Bolt EV 
18738,10/26/2017,10/1/2017,10,2017,45,1,0,0,0,125000,3,1,1,3,331,0,28,2,45,0,2,41532,1,2017, Chevrolet , Bolt EV 
18745,10/26/2017,10/1/2017,10,2017,45,0,0,0,0,175000,3,1,1,4,1018,1,3,2,55,0,3,9120,1,2017, Chevrolet , Bolt EV 
18750,10/27/2017,10/1/2017,10,2017,45,0,0,0,0,175000,3,0,0,3,309,0,19,2,25,0,2,15600,1,2017, Chevrolet , Bolt EV 
18751,10/26/2017,10/1/2017,10,2017,45,0,1,0,0,275000,0,1,1,4,348,0,15,4,45,0,3,10320,1,2017, Chevrolet , Bolt EV 
18752,10/26/2017,10/1/2017,10,2017,45,0,0,1,0,225000,2,1,1,4,498,11111,13,2,65,1,2,11469,1,2017, Chevrolet , Bolt EV 
18761,10/26/2017,10/1/2017,10,2017,45,0,1,1,0,75000,1,1,1,4,1103,1,9,2,65,0,2,13371,1,2017, Chevrolet , Bolt EV 
18765,10/26/2017,10/1/2017,10,2017,45,0,0,0,0,125000,3,1,1,3,899,0,7,6,80,0,4,5550,1,2017, Chevrolet , Bolt EV 
18768,10/26/2017,10/1/2017,10,2017,45,0,0,0,0,125000,3,0,0,4,915,0,4,2,35,0,2,6472,1,2017, Chevrolet , Bolt EV 
18770,10/26/2017,10/1/2017,10,2017,45,0,0,1,0,75000,3,1,0,4,328,1,5,2,35,0,2,8880,1,2017, Chevrolet , Bolt EV 
18778,10/26/2017,10/1/2017,10,2017,45,0,0,0,0,175000,3,1,1,3,317,2,13,4,35,1,5,9585,1,2017, Chevrolet , Bolt EV 
18779,10/26/2017,10/1/2017,10,2017,45,0,1,0,0,175000,3,1,1,3,492,3,3,3,55,0,2,9866,1,2017, Chevrolet , Bolt EV 
18780,10/26/2017,10/1/2017,10,2017,45,0,0,0,0,175000,0,1,1,4,349,2,21,2,55,0,3,12000,1,2017, Chevrolet , Bolt EV 
18781,10/26/2017,10/1/2017,10,2017,45,1,0,0,0,175000,1,1,1,4,378,0,31,2,45,0,3,2824,1,2017, Chevrolet , Bolt EV 
18786,10/26/2017,10/1/2017,10,2017,45,0,0,0,0,75000,3,1,1,3,382,1,25,2,65,0,2,8260,1,2017, Chevrolet , Bolt EV 
18787,10/26/2017,10/1/2017,10,2017,45,0,0,1,0,175000,3,1,1,3,203,2,35,4,55,0,2,23896,1,2017, Chevrolet , Bolt EV 
18790,10/26/2017,10/1/2017,10,2017,45,0,0,1,0,275000,3,1,0,3,233,0,10,2,75,0,2,11760,1,2017, Chevrolet , Bolt EV 
18793,10/26/2017,10/1/2017,10,2017,45,0,0,0,0,125000,0,1,1,3,276,0,29,3,35,0,3,20440,1,2017, Chevrolet , Bolt EV 
18794,10/26/2017,10/1/2017,10,2017,45,0,0,0,0,175000,3,1,0,4,465,0,28,2,35,0,2,7520,1,2017, Chevrolet , Bolt EV 
18799,10/26/2017,10/1/2017,10,2017,45,1,1,0,0,175000,3,1,1,3,329,6,26,2,55,0,2,15429,1,2017, Chevrolet , Bolt EV 
18800,10/26/2017,10/1/2017,10,2017,45,0,0,0,0,275000,3,1,1,4,431,0,6,2,65,0,2,11040,1,2017, Chevrolet , Bolt EV 
18807,10/26/2017,10/1/2017,10,2017,45,0,0,1,0,475000,3,1,1,4,413,2,9,2,65,0,2,18892,1,2017, Chevrolet , Bolt EV 
18810,10/26/2017,10/1/2017,10,2017,45,0,0,0,0,125000,2,1,1,3,669,5,3,2,65,0,2,6686,1,2017, Chevrolet , Bolt EV 
18812,10/26/2017,10/1/2017,10,2017,45,0,0,1,1,175000,3,1,1,4,485,1,27,5,55,0,5,19680,1,2017, Chevrolet , Bolt EV 
18819,10/27/2017,10/1/2017,10,2017,45,0,1,0,0,125000,3,1,1,3,445,6,112,5,55,0,3,14000,1,2017, Chevrolet , Bolt EV 
18824,10/26/2017,10/1/2017,10,2017,45,0,0,0,0,175000,2,1,1,4,106,5,11,3,45,0,2,12708,1,2017, Chevrolet , Bolt EV 
18831,10/26/2017,10/1/2017,10,2017,45,0,1,0,0,125000,3,0,1,3,442,2,38,2,65,0,1,16320,1,2017, Chevrolet , Bolt EV 
18833,10/26/2017,10/1/2017,10,2017,45,1,0,1,0,125000,3,1,1,2,293,6,0,3,55,0,3,17959,1,2017, Chevrolet , Bolt EV 
18836,10/26/2017,10/1/2017,10,2017,45,0,0,0,0,75000,3,1,1,2,88,1,59,1,75,0,2,26916,1,2017, Chevrolet , Bolt EV 
18839,10/26/2017,10/1/2017,10,2017,45,0,0,1,0,225000,3,1,0,3,123,3,1,2,45,0,1,3667,1,2017, Chevrolet , Bolt EV 
18840,10/26/2017,10/1/2017,10,2017,45,0,0,0,0,175000,0,1,1,3,271,3,45,2,55,0,4,12857,1,2017, Chevrolet , Bolt EV 
18844,10/26/2017,10/1/2017,10,2017,45,0,0,0,0,175000,3,1,1,3,218,0,31,4,45,0,2,10800,1,2017, Chevrolet , Bolt EV 
18848,10/26/2017,10/1/2017,10,2017,45,0,0,0,0,275000,3,1,1,2,96,0,10,3,55,0,2,16034,1,2017, Chevrolet , Bolt EV 
18850,10/26/2017,10/1/2017,10,2017,45,0,0,1,0,275000,0,1,1,4,169,0,43,2,35,0,2,21056,1,2017, Chevrolet , Bolt EV 
18853,10/26/2017,10/1/2017,10,2017,45,0,1,0,0,75000,3,0,0,4,215,1,8,1,55,0,1,12800,1,2017, Chevrolet , Bolt EV 
18858,10/26/2017,10/1/2017,10,2017,45,0,0,0,0,125000,3,1,1,4,828,0,17,2,65,1,3,11054,1,2017, Chevrolet , Bolt EV 
18868,10/26/2017,10/1/2017,10,2017,45,0,1,0,0,225000,3,1,1,3,379,0,29,3,35,0,2,17654,1,2017, Chevrolet , Bolt EV 
18877,10/26/2017,10/1/2017,10,2017,45,0,0,1,0,175000,3,1,1,3,81,0,27,2,65,0,2,15756,1,2017, Chevrolet , Bolt EV 
18878,10/26/2017,10/1/2017,10,2017,45,0,0,0,0,125000,3,1,1,4,281,0,4,3,65,0,3,7000,1,2017, Chevrolet , Bolt EV 
18880,10/26/2017,10/1/2017,10,2017,45,0,1,0,0,225000,2,1,1,4,338,0,36,3,45,0,2,16950,1,2017, Chevrolet , Bolt EV 
18882,10/26/2017,10/1/2017,10,2017,45,0,0,0,0,125000,1,1,1,2,297,2,11,2,65,1,2,11250,1,2017, Chevrolet , Bolt EV 
18884,10/26/2017,10/1/2017,10,2017,45,0,0,0,0,175000,1,1,1,3,303,1,12,4,55,0,5,14912,1,2017, Chevrolet , Bolt EV 
18886,10/26/2017,10/1/2017,10,2017,45,0,1,0,0,225000,0,1,1,3,644,0,1,2,55,0,3,7638,1,2017, Chevrolet , Bolt EV 
18887,10/26/2017,10/1/2017,10,2017,45,0,0,0,0,225000,3,0,0,4,108,0,6,1,65,0,2,1982,1,2017, Chevrolet , Bolt EV 
18888,10/26/2017,10/1/2017,10,2017,45,0,0,1,0,175000,3,1,1,4,127,0,4,4,55,0,2,8971,1,2017, Chevrolet , Bolt EV 
18889,10/26/2017,10/1/2017,10,2017,45,0,0,1,0,225000,3,1,1,4,123,0,3,3,35,0,2,8838,1,2017, Chevrolet , Bolt EV 
18892,10/26/2017,10/1/2017,10,2017,45,0,0,0,0,275000,3,1,1,4,430,0,58,4,45,0,3,28800,1,2017, Chevrolet , Bolt EV 
18893,10/26/2017,10/1/2017,10,2017,45,1,1,0,0,175000,3,1,1,3,193,0,42,2,65,0,2,19714,1,2017, Chevrolet , Bolt EV 
18894,10/30/2017,10/1/2017,10,2017,45,0,0,0,0,225000,3,1,1,4,484,10,1,2,35,0,2,13900,1,2017, Chevrolet , Bolt EV 
18895,10/26/2017,10/1/2017,10,2017,45,0,1,0,0,275000,1,1,0,3,120,4,21,3,45,0,3,16288,1,2017, Chevrolet , Bolt EV 
18896,10/26/2017,10/1/2017,10,2017,45,0,0,1,0,225000,3,1,1,4,374,0,13,3,65,0,3,14554,1,2017, Chevrolet , Bolt EV 
18901,10/26/2017,10/1/2017,10,2017,45,0,0,0,0,175000,3,0,1,4,385,0,14,3,35,0,2,10533,1,2017, Chevrolet , Bolt EV 
18904,10/26/2017,10/1/2017,10,2017,45,0,0,0,0,125000,0,1,1,4,857,0,14,2,65,0,2,6943,1,2017, Chevrolet , Bolt EV 
18908,10/26/2017,10/1/2017,10,2017,45,0,1,0,0,75000,2,1,1,2,242,0,12,2,65,0,4,9930,1,2017, Chevrolet , Bolt EV 
18912,10/26/2017,10/1/2017,10,2017,45,0,0,1,0,225000,3,1,1,4,398,0,14,4,35,0,2,10080,1,2017, Chevrolet , Bolt EV 
18913,10/26/2017,10/1/2017,10,2017,45,1,0,0,0,125000,0,1,1,3,256,12,3,2,35,0,2,20000,1,2017, Chevrolet , Bolt EV 
18917,10/26/2017,10/1/2017,10,2017,45,1,0,0,0,225000,2,1,0,2,492,0,19,2,65,0,2,12400,1,2017, Chevrolet , Bolt EV 
18919,10/26/2017,10/1/2017,10,2017,45,0,0,0,0,275000,3,1,1,4,118,2,39,3,45,0,2,9947,1,2017, Chevrolet , Bolt EV 
18925,10/29/2017,10/1/2017,10,2017,45,0,0,0,0,125000,1,1,1,4,374,0,1,4,55,0,3,7750,1,2017, Chevrolet , Bolt EV 
18931,10/26/2017,10/1/2017,10,2017,45,0,0,0,0,275000,2,1,1,4,197,5,2,2,55,0,2,17752,1,2017, Chevrolet , Bolt EV 
18934,10/26/2017,10/1/2017,10,2017,45,0,0,0,0,175000,3,0,0,3,126,10,4,2,55,1,3,7838,1,2017, Chevrolet , Bolt EV 
18935,10/26/2017,10/1/2017,10,2017,45,0,0,1,0,125000,3,1,1,4,418,0,21,5,65,0,5,18740,1,2017, Chevrolet , Bolt EV 
18945,10/26/2017,10/1/2017,10,2017,45,1,0,0,0,175000,3,1,1,2,161,1,8,4,45,0,3,14100,1,2017, Chevrolet , Bolt EV 
18946,10/26/2017,10/1/2017,10,2017,45,0,1,0,0,50000,3,1,1,4,94,1,9,1,65,1,1,12364,1,2017, Chevrolet , Bolt EV 
18957,10/27/2017,10/1/2017,10,2017,45,1,0,0,0,125000,0,1,1,4,91,1,6,2,75,0,3,2182,1,2017, Chevrolet , Bolt EV 
18958,10/27/2017,10/1/2017,10,2017,45,0,1,0,0,125000,1,0,1,3,529,0,28,3,45,0,2,8900,1,2017, Chevrolet , Bolt EV 
18970,10/27/2017,10/1/2017,10,2017,45,0,1,0,0,75000,2,1,1,4,477,0,48,2,65,0,2,8323,1,2017, Chevrolet , Bolt EV 
18975,10/27/2017,10/1/2017,10,2017,45,0,0,0,0,225000,3,1,1,4,402,0,13,3,65,0,2,8002,1,2017, Chevrolet , Bolt EV 
18976,10/27/2017,10/1/2017,10,2017,45,1,0,0,0,175000,3,1,0,2,82,1,15,2,65,0,2,9462,1,2017, Chevrolet , Bolt EV 
18980,10/27/2017,10/1/2017,10,2017,45,0,0,0,0,125000,3,1,1,3,274,0,36,4,55,0,4,18615,1,2017, Chevrolet , Bolt EV 
18981,10/27/2017,10/1/2017,10,2017,45,1,0,1,0,225000,3,1,1,3,341,4,14,4,45,0,2,8400,1,2017, Chevrolet , Bolt EV 
18983,10/27/2017,10/1/2017,10,2017,45,0,0,0,0,125000,2,0,0,4,228,1,11,4,35,1,2,7714,1,2017, Chevrolet , Bolt EV 
18990,11/1/2017,11/1/2017,11,2017,45,0,0,0,0,125000,0,1,1,3,323,37,28,2,65,0,2,23137,1,2017, Chevrolet , Bolt EV 
18993,10/27/2017,10/1/2017,10,2017,45,0,1,0,0,125000,2,1,1,3,439,0,18,2,55,0,2,14100,1,2017, Chevrolet , Bolt EV 
18996,10/27/2017,10/1/2017,10,2017,45,1,0,0,0,225000,1,0,0,4,554,1,6,1,75,0,1,10150,1,2017, Chevrolet , Bolt EV 
18998,11/1/2017,11/1/2017,11,2017,45,1,1,0,0,225000,2,1,1,3,164,3,53,4,55,0,3,22286,1,2017, Chevrolet , Bolt 
19002,10/27/2017,10/1/2017,10,2017,45,0,0,0,0,225000,3,1,1,4,980,0,9,4,35,0,2,8400,1,2017, Chevrolet , Bolt EV 
19015,10/27/2017,10/1/2017,10,2017,45,0,0,0,0,75000,3,1,1,3,585,3,7,2,80,0,3,8610,1,2017, Chevrolet , Bolt EV 
19019,10/27/2017,10/1/2017,10,2017,45,0,1,0,0,75000,3,1,1,4,122,3,10,4,45,0,2,12928,1,2017, Chevrolet , Bolt EV 
19022,10/27/2017,10/1/2017,10,2017,45,0,0,0,0,75000,3,1,1,3,60,0,3,2,75,0,2,7000,1,2017, Chevrolet , Bolt EV 
19025,10/27/2017,10/1/2017,10,2017,45,0,0,1,0,125000,3,1,1,3,231,0,14,2,75,0,3,4634,1,2017, Chevrolet , Bolt EV 
19026,10/27/2017,10/1/2017,10,2017,45,0,0,0,0,75000,3,1,0,4,176,1,26,1,75,1,1,4286,1,2017, Chevrolet , Bolt EV 
19032,10/27/2017,10/1/2017,10,2017,45,0,0,0,0,125000,3,1,1,3,80,4,11,2,65,0,2,10000,1,2017, Chevrolet , Bolt EV 
19033,10/27/2017,10/1/2017,10,2017,45,1,0,0,0,175000,0,1,1,4,354,0,17,2,65,0,2,5143,1,2017, Chevrolet , Bolt EV 
19036,10/27/2017,10/1/2017,10,2017,45,0,0,0,0,75000,3,0,0,3,129,1,19,2,35,0,1,14400,1,2017, Chevrolet , Bolt EV 
19037,10/27/2017,10/1/2017,10,2017,45,0,0,1,0,225000,3,1,1,4,85,4,4,4,55,0,5,15200,1,2017, Chevrolet , Bolt EV 
19038,10/27/2017,10/1/2017,10,2017,45,0,0,0,0,275000,3,1,1,4,267,0,42,6,45,0,2,19500,1,2017, Chevrolet , Bolt EV 
19040,10/27/2017,10/1/2017,10,2017,45,0,1,0,0,75000,3,1,1,4,77,3,2,1,65,1,1,7459,1,2017, Chevrolet , Bolt EV 
19042,10/29/2017,10/1/2017,10,2017,45,0,0,1,0,125000,1,1,1,4,124,1,4,3,35,1,2,14016,1,2017, Chevrolet , Bolt EV 
19044,10/27/2017,10/1/2017,10,2017,45,0,1,0,0,175000,0,1,1,4,444,0,21,2,55,0,2,19368,1,2017, Chevrolet , Bolt EV 
19045,10/27/2017,10/1/2017,10,2017,45,0,0,1,0,175000,2,0,1,4,127,0,33,5,45,0,3,23100,1,2017, Chevrolet , Bolt EV 
19047,10/27/2017,10/1/2017,10,2017,45,0,0,0,0,175000,2,1,1,3,148,0,8,2,35,0,2,11922,1,2017, Chevrolet , Bolt EV 
19048,10/28/2017,10/1/2017,10,2017,45,1,0,0,0,125000,3,1,1,4,380,9,48,5,35,0,3,51000,1,2017, Chevrolet , Bolt EV 
19049,10/27/2017,10/1/2017,10,2017,45,0,0,0,0,125000,3,1,1,4,78,3,16,3,25,1,3,342000,1,2017, Chevrolet , Bolt EV 
19052,10/27/2017,10/1/2017,10,2017,45,0,0,0,0,125000,2,1,0,3,342,0,18,3,35,0,2,12570,1,2017, Chevrolet , Bolt EV 
19057,10/27/2017,10/1/2017,10,2017,45,0,0,0,0,125000,1,1,1,3,332,0,53,5,35,0,2,21104,1,2017, Chevrolet , Bolt EV 
19059,10/27/2017,10/1/2017,10,2017,45,0,0,0,0,75000,3,1,1,4,539,1,4,2,65,0,3,10376,1,2017, Chevrolet , Bolt EV 
19064,10/27/2017,10/1/2017,10,2017,45,0,0,0,0,500000,3,1,1,3,353,2,31,2,55,1,2,21972,1,2017, Chevrolet , Bolt EV 
19067,10/27/2017,10/1/2017,10,2017,45,0,1,1,0,125000,3,1,1,3,255,1,10,3,65,0,3,16000,1,2017, Chevrolet , Bolt EV 
19068,10/27/2017,10/1/2017,10,2017,45,1,1,0,0,175000,3,0,1,3,335,1,31,3,35,0,4,12000,1,2017, Chevrolet , Bolt EV 
19069,10/27/2017,10/1/2017,10,2017,45,0,1,1,0,125000,3,1,1,4,461,0,33,4,55,0,3,19200,1,2017, Chevrolet , Bolt EV 
19070,10/27/2017,10/1/2017,10,2017,45,0,0,0,0,125000,1,1,0,4,94,1,5,3,45,0,1,12000,1,2017, Chevrolet , Bolt EV 
19071,10/27/2017,10/1/2017,10,2017,45,0,0,0,0,125000,0,1,1,4,115,0,45,4,45,0,3,22920,1,2017, Chevrolet , Bolt EV 
19073,10/27/2017,10/1/2017,10,2017,45,1,0,0,0,75000,1,1,1,2,292,1,45,7,45,0,3,27600,1,2017, Chevrolet , Bolt EV 
19074,10/27/2017,10/1/2017,10,2017,45,0,1,0,0,325000,3,1,1,4,1722,1,19,6,35,0,3,12000,1,2017, Chevrolet , Bolt EV 
19078,10/27/2017,10/1/2017,10,2017,45,0,0,1,0,75000,3,0,1,3,617,1,4,2,65,1,2,9900,1,2017, Chevrolet , Bolt EV 
19080,10/27/2017,10/1/2017,10,2017,45,0,1,0,0,75000,3,1,1,2,524,0,35,2,65,0,2,13784,1,2017, Chevrolet , Bolt EV 
19085,10/27/2017,10/1/2017,10,2017,45,0,0,1,0,275000,3,1,1,4,183,0,8,4,35,1,2,16000,1,2017, Chevrolet , Bolt EV 
19086,10/27/2017,10/1/2017,10,2017,45,0,0,0,0,125000,3,0,0,3,413,0,2,2,25,0,2,3000,1,2017, Chevrolet , Bolt EV 
19088,10/30/2017,10/1/2017,10,2017,45,0,0,0,0,75000,0,1,1,2,33,0,4,2,35,0,5,4734,1,2017, Chevrolet , Bolt EV 
19090,10/27/2017,10/1/2017,10,2017,45,0,0,0,0,125000,3,1,1,3,168,3,27,2,75,0,2,18468,1,2017, Chevrolet , Bolt EV 
19092,10/27/2017,10/1/2017,10,2017,45,0,1,0,0,375000,3,1,1,3,347,1,6,4,45,0,3,13354,1,2017, Chevrolet , Bolt EV 
19093,10/27/2017,10/1/2017,10,2017,45,0,0,0,0,125000,2,1,1,4,1551,1,67,2,75,0,2,14532,1,2017, Chevrolet , Bolt EV 
19097,10/27/2017,10/1/2017,10,2017,45,1,1,0,0,125000,3,1,0,3,123,1,11,2,65,0,2,12857,1,2017, Chevrolet , Bolt EV 
19101,10/27/2017,10/1/2017,10,2017,45,0,1,0,0,275000,2,1,1,4,296,0,7,2,35,0,2,11760,1,2017, Chevrolet , Bolt EV 
19108,10/27/2017,10/1/2017,10,2017,45,0,1,1,0,125000,3,1,0,4,245,1,11,2,75,0,2,14400,1,2017, Chevrolet , Bolt EV 
19113,10/27/2017,10/1/2017,10,2017,45,0,0,0,0,225000,3,1,1,3,381,0,8,4,45,0,2,18000,1,2017, Chevrolet , Bolt EV 
19115,10/27/2017,10/1/2017,10,2017,45,0,0,0,0,125000,3,0,1,4,1286,3,3,3,55,0,3,31620,1,2017, Chevrolet , Bolt EV 
19119,10/27/2017,10/1/2017,10,2017,45,0,1,0,0,225000,3,1,1,3,366,0,10,6,45,0,3,19800,1,2017, Chevrolet , Bolt EV 
19120,10/27/2017,10/1/2017,10,2017,45,0,0,1,0,175000,3,1,0,3,312,1,11,2,55,0,2,13014,1,2017, Chevrolet , Bolt EV 
19121,10/27/2017,10/1/2017,10,2017,45,0,1,0,0,175000,3,1,1,4,222,0,16,2,65,0,2,12600,1,2017, Chevrolet , Bolt EV 
19125,10/27/2017,10/1/2017,10,2017,45,0,0,0,0,275000,2,1,1,4,486,0,17,3,35,0,3,12000,1,2017, Chevrolet , Bolt EV 
19127,10/27/2017,10/1/2017,10,2017,45,0,0,0,0,50000,3,0,0,3,201,1,4,1,35,1,1,14328,1,2017, Chevrolet , Bolt EV 
19128,10/27/2017,10/1/2017,10,2017,45,0,0,1,0,175000,3,1,1,4,211,15,26,2,55,0,2,39600,1,2017, Chevrolet , Bolt EV 
19130,10/27/2017,10/1/2017,10,2017,45,0,0,0,0,125000,0,1,0,4,638,0,29,4,35,0,2,28000,1,2017, Chevrolet , Bolt EV 
19131,10/27/2017,10/1/2017,10,2017,45,0,0,0,0,500000,2,1,1,4,13,0,29,7,45,1,3,12381,1,2017, Chevrolet , Bolt EV 
19136,10/27/2017,10/1/2017,10,2017,45,0,1,1,0,225000,3,1,1,3,419,0,21,4,45,0,2,14571,1,2017, Chevrolet , Bolt EV 
19138,10/27/2017,10/1/2017,10,2017,45,0,0,0,0,275000,3,1,1,3,425,0,15,5,45,0,3,11396,1,2017, Chevrolet , Bolt EV 
19141,10/27/2017,10/1/2017,10,2017,45,0,1,0,0,175000,1,0,1,2,299,0,31,2,55,0,3,8400,1,2017, Chevrolet , Bolt EV 
19146,10/27/2017,10/1/2017,10,2017,45,0,0,0,0,75000,0,0,1,3,95,2,39,4,35,0,2,19735,1,2017, Chevrolet , Bolt EV 
19151,10/29/2017,10/1/2017,10,2017,45,0,0,0,0,50000,3,0,0,3,109,2,3,1,25,0,1,21264,1,2017, Chevrolet , Bolt EV 
19156,10/27/2017,10/1/2017,10,2017,45,0,0,0,0,175000,3,1,1,4,154,0,0,2,80,0,3,9943,1,2017, Chevrolet , Bolt EV 
19158,10/27/2017,10/1/2017,10,2017,45,0,0,0,0,275000,3,1,1,2,218,3,9,3,35,1,2,15600,1,2017, Chevrolet , Bolt EV 
19159,10/27/2017,10/1/2017,10,2017,45,0,0,0,0,125000,1,1,1,4,158,0,31,5,35,0,2,25200,1,2017, Chevrolet , Bolt EV 
19162,10/27/2017,10/1/2017,10,2017,45,0,0,1,0,125000,3,1,1,3,323,0,18,3,45,0,2,13200,1,2017, Chevrolet , Bolt EV 
19163,10/27/2017,10/1/2017,10,2017,45,0,0,0,0,125000,3,0,1,3,122,2,2,4,55,0,2,17784,1,2017, Chevrolet , Bolt EV 
19164,10/27/2017,10/1/2017,10,2017,45,0,0,0,0,175000,3,1,1,2,257,0,40,3,55,0,3,31200,1,2017, Chevrolet , Bolt EV 
19165,10/30/2017,10/1/2017,10,2017,45,1,1,0,0,125000,3,1,1,2,214,3,27,4,45,0,3,27600,1,2017, Chevrolet , Bolt EV 
19169,10/27/2017,10/1/2017,10,2017,45,0,0,0,0,225000,3,1,1,3,410,0,17,4,55,0,3,22692,1,2017, Chevrolet , Bolt EV 
19174,10/27/2017,10/1/2017,10,2017,45,0,0,0,0,125000,0,1,0,4,1286,0,13,3,25,0,3,6300,1,2017, Chevrolet , Bolt EV 
19175,10/27/2017,10/1/2017,10,2017,45,0,0,0,0,275000,0,1,1,4,197,1,21,3,35,0,2,28800,1,2017, Chevrolet , Bolt EV 
19179,10/27/2017,10/1/2017,10,2017,45,0,1,0,0,75000,3,1,1,4,105,0,6,2,55,0,2,7000,1,2017, Chevrolet , Bolt EV 
19186,10/27/2017,10/1/2017,10,2017,45,1,0,1,0,225000,2,1,1,4,99,0,26,2,25,1,3,19800,1,2017, Chevrolet , Bolt EV 
19187,10/27/2017,10/1/2017,10,2017,45,0,0,1,0,225000,3,1,0,3,471,2,40,3,35,0,2,14958,1,2017, Chevrolet , Bolt EV 
19196,10/28/2017,10/1/2017,10,2017,45,1,0,0,0,125000,3,1,0,4,1097,0,31,2,55,0,2,13780,1,2017, Chevrolet , Bolt EV 
19204,10/27/2017,10/1/2017,10,2017,45,1,0,0,0,275000,3,1,1,4,475,2,56,2,65,0,2,6000,1,2017, Chevrolet , Bolt EV 
19206,10/27/2017,10/1/2017,10,2017,45,0,0,0,0,125000,2,0,1,3,229,1,33,3,35,0,2,25500,1,2017, Chevrolet , Bolt EV 
19211,10/27/2017,10/1/2017,10,2017,45,0,0,0,0,225000,3,1,1,3,156,2,23,2,55,1,2,10980,1,2017, Chevrolet , Bolt EV 
19213,10/27/2017,10/1/2017,10,2017,45,1,0,1,0,175000,3,1,1,3,1198,5,3,2,65,0,3,15600,1,2017, Chevrolet , Bolt EV 
19218,10/27/2017,10/1/2017,10,2017,45,0,0,0,0,175000,3,0,0,3,431,0,4,1,65,0,2,9492,1,2017, Chevrolet , Bolt EV 
19221,10/27/2017,10/1/2017,10,2017,45,1,0,0,0,125000,3,1,1,2,118,2,4,2,55,0,2,13260,1,2017, Chevrolet , Bolt EV 
19222,10/27/2017,10/1/2017,10,2017,45,1,0,0,0,275000,3,1,1,4,32,1,13,5,45,0,2,11490,1,2017, Chevrolet , Bolt EV 
19223,10/27/2017,10/1/2017,10,2017,45,0,0,1,0,225000,3,1,1,3,333,0,8,3,55,0,3,11400,1,2017, Chevrolet , Bolt EV 
19225,10/27/2017,10/1/2017,10,2017,45,1,0,0,0,75000,2,0,0,2,336,1,44,2,35,0,2,37200,1,2017, Chevrolet , Bolt EV 
19226,10/27/2017,10/1/2017,10,2017,45,1,0,0,0,125000,3,1,1,3,477,0,1,4,25,0,2,16248,1,2017, Chevrolet , Bolt EV 
19227,10/27/2017,10/1/2017,10,2017,45,0,0,1,0,125000,2,1,1,4,1,0,1,2,35,1,2,15600,1,2017, Chevrolet , Bolt EV 
19229,10/31/2017,10/1/2017,10,2017,45,0,1,1,0,125000,2,1,1,2,15,222223222,2,2,55,0,2,14256,1,2017, Chevrolet , Bolt EV 
19231,10/27/2017,10/1/2017,10,2017,45,0,0,0,0,225000,3,1,1,4,512,0,26,2,45,1,2,12000,1,2017, Chevrolet , Bolt EV 
19237,10/27/2017,10/1/2017,10,2017,45,0,0,0,0,275000,3,1,1,3,141,0,18,2,65,0,2,18000,1,2017, Chevrolet , Bolt EV 
19241,10/27/2017,10/1/2017,10,2017,45,0,0,0,0,175000,3,1,0,3,501,0,2,4,35,0,2,8000,1,2017, Chevrolet , Bolt EV 
19243,10/27/2017,10/1/2017,10,2017,45,0,0,1,0,75000,3,1,1,4,199,1,48,1,55,1,1,22500,1,2017, Chevrolet , Bolt EV 
19245,10/27/2017,10/1/2017,10,2017,45,0,0,0,0,175000,3,1,0,4,77,0,14,3,35,0,2,12800,1,2017, Chevrolet , Bolt EV 
19246,10/27/2017,10/1/2017,10,2017,45,0,0,0,0,175000,3,1,1,3,331,0,21,2,35,1,2,24972,1,2017, Chevrolet , Bolt EV 
19250,10/27/2017,10/1/2017,10,2017,45,1,1,0,0,175000,3,1,1,4,389,0,7,4,45,0,3,16200,1,2017, Chevrolet , Bolt EV 
19253,10/27/2017,10/1/2017,10,2017,45,1,0,0,0,125000,2,1,1,4,206,0,5,3,35,0,3,6000,1,2017, Chevrolet , Bolt EV 
19256,10/27/2017,10/1/2017,10,2017,45,0,0,1,0,225000,3,1,1,3,517,0,17,2,55,1,3,21924,1,2017, Chevrolet , Bolt EV 
19258,10/28/2017,10/1/2017,10,2017,45,0,0,1,0,225000,3,1,1,4,73,0,5,4,45,0,2,3360,1,2017, Chevrolet , Bolt EV 
