Previous PHEVs,Previous BEVs,Previous HEVs,Previous CNGs,Household Income,"Importance of reducing greenhouse gas emissions (-3 not important, 3 important)",Home ownership (own 1),Home Type (detached 1),Highest Level of Education,Longest trip in the last 12 months,Number of trips over 200 miles in the last 12 months,One-way commute distance,Number of people in the household,Age,Gender (Male 1),Number of vehicles in the household,Annual VMT Estimate,Target,Model Year,Manufacturer,Model
0,0,0,0,175000.0,1,0,1,3,120.05,20,26.01,2,35,1,1,17641,1.0,2014,11,8
0,1,0,0,425000.0,2,1,1,4,859.55,0,6.95,4,65,0,4,8571,1.0,2012,11,8
0,0,0,0,175000.0,2,1,1,4,117.18,1,27.19,2,65,0,3,11250,1.0,2013,11,8
0,0,0,0,175000.0,2,1,1,4,355.11,2,1.36,3,55,0,1,9507,1.0,2014,11,8
0,0,0,0,175000.0,2,0,0,4,154.57,1,10.35,2,45,0,2,10400,1.0,2014,12,10
0,0,0,0,75000.0,2,1,1,3,155.51,0,2.95,2,55,1,2,7801,1.0,2014,2,0
0,0,0,0,125000.0,0,1,1,3,320.52,0,18.78,3,35,0,2,9654,1.0,2014,3,5
0,1,0,0,125000.0,2,1,1,4,118.51,0,23.51,2,55,1,3,13726,1.0,2012,9,6
0,0,0,0,375000.0,0,1,1,4,93.47,0,14.86,4,45,0,2,10285,1.0,2014,3,5
0,0,0,0,175000.0,2,1,1,4,888.87,4,46.61,4,45,0,2,21952,1.0,2013,11,8
0,0,0,0,175000.0,-1,0,1,4,218.19,0,12.05,4,45,0,2,17433,1.0,2014,12,10
0,0,0,0,75000.0,2,1,1,3,382.56,0,18.19,2,65,0,4,5703,1.0,2014,3,5
0,0,1,0,175000.0,2,1,1,4,167.98,0,21.81,2,65,0,3,16363,1.0,2014,12,10
0,0,0,0,325000.0,2,1,1,4,377.56,1,1.49,4,45,0,3,15000,1.0,2014,11,8
0,0,1,0,175000.0,2,0,1,2,346.18,0,3.54,4,45,1,4,8400,1.0,2013,9,6
0,1,0,0,325000.0,2,1,1,3,255.98,0,8.28,4,45,0,4,9415,1.0,2014,9,6
0,0,0,0,75000.0,-1,1,1,3,124.56,5,3.04,4,55,0,3,15639,1.0,2013,11,8
0,0,1,0,175000.0,2,1,1,3,289.93,0,8.98,4,25,1,2,9000,1.0,2013,9,6
0,0,0,0,125000.0,2,1,1,3,647.69,12,3.76,5,35,0,2,12000,1.0,2013,9,6
0,0,0,0,175000.0,2,1,1,4,226.27,0,14.43,1,55,0,2,6666,1.0,2014,9,6
0,0,0,0,275000.0,2,1,1,2,385.74,0,34.29,3,45,0,2,15704,1.0,2012,12,10
1,0,0,0,325000.0,2,1,1,4,527.43,0,4.81,3,65,0,4,6428,1.0,2011,9,6
0,0,1,0,325000.0,1,1,1,2,242.7,1,22.9,3,45,0,2,19575,1.0,2013,11,8
0,0,0,0,275000.0,-1,1,1,4,238.62,0,15.85,2,45,1,3,6000,1.0,2014,2,0
0,1,1,0,175000.0,0,1,1,3,208.59,1,7.83,2,55,0,2,7777,1.0,2014,11,8
0,1,0,0,275000.0,2,1,1,3,369.99,1,18.73,4,55,0,2,11000,1.0,2014,11,8
0,0,0,0,175000.0,2,1,1,4,37.34,0,28.33,2,35,1,2,24376,1.0,2014,12,10
0,0,1,0,275000.0,2,1,1,4,416.3,3,11.49,5,45,0,2,10788,1.0,2013,11,8
0,0,0,0,275000.0,0,1,1,4,144.38,0,35.88,4,45,0,3,11250,1.0,2013,9,6
0,0,0,0,75000.0,2,0,1,3,195.42,0,22.32,3,35,1,2,6300,1.0,2014,2,0
0,0,0,0,125000.0,2,1,1,4,363.74,0,20.54,5,35,0,2,12600,1.0,2012,9,6
0,0,0,0,275000.0,0,1,1,3,517.55,0,5.25,4,45,1,3,12342,1.0,2014,3,5
0,0,0,0,275000.0,2,1,1,3,405.03,0,2.29,3,35,0,2,6545,1.0,2014,3,5
0,1,0,0,275000.0,1,1,1,3,487.02,20,3.41,4,55,0,3,16000,1.0,2014,12,10
1,0,0,0,375000.0,2,1,1,4,210.84,0,22.03,2,65,0,4,8830,1.0,2014,2,0
0,1,0,0,125000.0,2,1,1,2,477.76,2,36.78,2,55,0,2,8224,1.0,2014,0,18
1,0,0,0,225000.0,-2,1,1,4,97.69,0,27.27,4,45,0,3,13066,1.0,2014,9,6
0,0,0,0,375000.0,2,1,1,4,131.28,0,11.45,3,65,0,4,10956,1.0,2013,2,0
0,0,0,0,225000.0,2,1,1,3,62.74,0,26.96,4,55,1,2,21000,1.0,2013,9,6
0,0,1,0,225000.0,2,1,1,3,280.11,0,8.76,2,55,0,2,10500,1.0,2014,0,18
0,0,0,0,175000.0,2,1,1,3,380.44,0,7.34,4,55,0,2,10434,1.0,2013,9,6
0,0,0,0,275000.0,1,1,1,2,264.13,4,39.5,3,35,0,2,25043,1.0,2013,11,8
0,0,0,0,275000.0,1,0,0,3,101.22,0,11.08,2,35,0,3,6966,1.0,2012,3,5
0,0,0,0,75000.0,-1,0,0,3,347.83,0,6.95,2,45,0,2,7714,1.0,2014,2,0
0,0,0,0,125000.0,2,1,1,2,450.73,0,23.83,1,55,0,4,8228,1.0,2014,12,10
0,0,0,0,225000.0,2,1,1,3,369.65,0,3.2,4,35,0,2,6000,1.0,2013,11,8
0,0,0,0,225000.0,0,1,1,3,701.51,3,20.36,2,55,0,3,16909,1.0,2014,11,8
0,1,0,0,425000.0,1,1,1,3,370.0,0,1.82,4,45,0,4,4200,1.0,2014,0,18
0,0,0,0,75000.0,2,1,1,2,366.16,2,3.87,4,35,0,3,11816,1.0,2014,0,18
0,1,1,0,225000.0,2,1,1,4,455.08,0,15.54,3,55,0,2,12000,1.0,2014,12,10
0,0,1,0,225000.0,2,1,1,3,221.43,0,10.53,5,55,0,2,12876,1.0,2012,12,10
0,0,0,0,275000.0,0,1,1,3,492.48,0,22.57,4,55,0,3,14307,1.0,2014,2,0
1,0,1,0,375000.0,0,1,1,4,783.79,12,38.6,2,65,0,3,21273,1.0,2013,11,8
0,0,1,0,175000.0,2,1,1,4,201.09,2,12.55,3,55,1,2,18903,1.0,2013,11,8
0,0,0,0,175000.0,2,0,0,3,666.9,2,3.01,1,45,0,1,7285,1.0,2012,11,8
0,0,0,0,425000.0,0,1,1,2,320.23,0,23.92,4,45,0,4,10560,1.0,2014,3,5
0,0,0,0,75000.0,1,1,1,4,178.71,0,15.22,2,45,1,2,9969,1.0,2014,12,10
0,0,0,0,125000.0,2,1,1,3,503.07,0,9.1,4,55,0,3,10867,1.0,2014,4,4
0,0,0,0,225000.0,2,1,1,4,140.13,0,6.57,2,55,0,3,4800,1.0,2013,9,6
0,0,0,0,175000.0,1,1,1,3,395.65,0,13.72,2,65,0,3,5920,1.0,2014,3,5
0,0,0,0,375000.0,2,1,1,3,213.33,5,11.28,2,65,0,2,12000,1.0,2013,11,8
0,1,0,0,175000.0,0,1,1,3,542.81,0,19.45,4,45,0,3,13714,1.0,2014,3,5
0,0,1,0,375000.0,1,1,1,4,352.98,3,5.63,4,35,0,2,8496,1.0,2013,11,8
0,1,1,0,75000.0,0,1,1,3,419.51,2,8.73,2,65,0,2,6428,1.0,2012,11,8
0,0,0,0,275000.0,2,0,1,4,119.19,0,6.95,4,55,0,4,8400,1.0,2014,2,0
0,0,0,0,175000.0,0,1,1,4,86.84,0,8.84,5,35,0,2,10333,1.0,2013,9,6
0,0,1,0,175000.0,2,1,1,3,87.03,5,3.22,2,65,1,1,7410,1.0,2013,9,6
1,0,0,0,175000.0,2,1,1,3,288.96,0,3.99,4,65,0,4,4756,1.0,2014,1,13
1,0,1,0,275000.0,2,1,1,4,388.69,0,19.8,3,65,0,3,11647,1.0,2013,12,10
1,0,0,0,125000.0,0,1,1,3,112.25,0,2.54,4,55,0,4,7894,1.0,2013,9,6
0,0,0,0,425000.0,0,1,1,4,118.43,1,15.15,4,35,0,3,12064,1.0,2012,11,8
0,0,0,0,275000.0,0,1,1,4,473.86,0,9.16,4,35,0,2,16800,1.0,2013,12,10
0,0,0,0,275000.0,2,1,1,4,123.71,0,30.28,4,55,0,3,10714,1.0,2012,9,6
0,0,0,0,50000.0,1,1,1,2,452.74,0,4.35,2,65,0,4,8347,1.0,2013,9,6
0,0,1,0,175000.0,2,1,1,4,125.7,0,7.0,4,35,0,2,1200,1.0,2014,9,6
0,1,0,0,125000.0,0,1,1,3,552.79,10,15.23,4,35,0,3,8250,1.0,2013,11,8
0,0,0,0,75000.0,1,0,1,4,129.03,2,30.99,1,25,0,1,18012,1.0,2014,2,0
0,0,0,0,125000.0,2,1,1,3,206.75,0,0.45,3,45,1,2,4000,1.0,2014,2,0
0,0,1,0,375000.0,2,1,1,4,541.97,0,7.18,4,55,0,3,10513,1.0,2013,11,8
0,0,1,0,125000.0,2,1,1,3,93.23,1,19.76,2,65,0,2,11368,1.0,2013,2,0
0,0,1,0,125000.0,2,1,1,2,502.12,0,3.08,5,45,0,3,2000,1.0,2014,2,0
0,0,0,0,325000.0,2,1,0,4,361.78,0,1.57,4,45,1,2,9876,1.0,2014,9,6
0,0,1,0,75000.0,0,0,0,3,928.99,0,8.93,4,35,0,3,4254,1.0,2014,1,13
0,0,0,0,50000.0,2,0,0,3,329.77,0,1.67,4,55,0,2,12369,1.0,2014,9,6
0,0,1,0,375000.0,2,1,1,4,297.38,0,18.62,3,45,0,3,15067,1.0,2014,12,10
0,0,0,0,75000.0,0,1,1,3,265.5,0,7.44,4,35,0,2,9750,1.0,2013,9,6
0,0,0,0,125000.0,-1,1,1,3,1031.62,0,12.5,5,45,0,3,6857,1.0,2012,9,6
0,0,0,0,125000.0,2,1,1,4,139.16,0,16.71,4,45,0,2,13578,1.0,2012,9,6
0,0,0,0,125000.0,0,1,1,3,189.99,1,4.66,5,55,0,3,10368,1.0,2013,9,6
0,0,1,0,50000.0,2,0,1,3,724.64,5,4.9,1,45,0,2,15886,1.0,2014,4,4
0,1,0,0,275000.0,1,1,1,4,493.1,0,17.78,5,45,0,2,12705,1.0,2013,9,6
0,0,0,0,175000.0,1,1,1,3,66.03,0,27.12,5,35,0,2,14482,1.0,2012,9,6
0,1,0,0,225000.0,0,1,1,2,455.03,0,8.11,4,45,0,3,8444,1.0,2012,12,10
0,0,0,0,425000.0,2,1,1,4,599.01,8,12.13,2,65,0,2,14215,1.0,2014,11,8
0,0,0,0,225000.0,2,1,1,4,399.83,6,25.71,3,35,0,3,20400,1.0,2013,11,8
0,0,1,0,175000.0,2,1,1,4,143.46,0,3.15,3,55,0,3,6000,1.0,2013,9,6
0,0,0,0,225000.0,2,1,1,3,464.57,0,8.51,3,65,0,3,13728,1.0,2013,9,6
0,0,0,0,75000.0,-3,1,1,2,109.75,0,4.69,4,35,0,2,11500,1.0,2013,3,5
0,0,0,0,125000.0,2,1,1,4,693.08,0,8.9,4,45,0,3,11842,1.0,2013,2,0
0,0,1,0,275000.0,1,1,1,4,178.76,0,32.12,2,55,1,3,8701,1.0,2013,12,10
0,0,0,0,325000.0,-2,1,1,4,284.43,0,24.45,4,55,0,3,16636,1.0,2013,4,4
0,0,1,0,225000.0,2,1,1,2,132.34,0,19.93,3,55,0,3,11672,1.0,2014,2,0
0,0,0,0,275000.0,2,1,0,4,749.37,0,21.08,2,35,0,3,8000,1.0,2015,2,0
0,1,0,0,325000.0,1,1,1,4,316.86,0,20.06,2,55,1,2,29845,1.0,2013,4,4
0,1,1,0,125000.0,2,1,1,4,90.07,3,18.89,4,45,0,2,10661,1.0,2012,12,10
0,1,1,0,225000.0,2,1,1,4,365.36,8,62.52,2,55,0,2,19200,1.0,2012,11,8
0,0,1,0,125000.0,2,1,1,3,256.84,0,25.29,3,35,0,2,10909,1.0,2014,2,0
0,1,0,0,75000.0,2,1,1,4,91.63,1,2.3,3,55,0,2,10328,1.0,2013,2,0
0,0,0,0,225000.0,2,1,1,4,358.32,0,4.27,4,55,0,2,4120,1.0,2013,2,0
0,0,0,0,175000.0,2,1,1,4,296.23,7,40.48,2,65,0,2,15095,1.0,2014,11,8
0,0,0,0,225000.0,2,1,0,3,156.09,0,22.36,4,55,0,2,12804,1.0,2013,3,5
0,0,0,0,175000.0,2,1,1,3,341.34,0,5.11,5,55,0,2,6521,1.0,2011,9,6
0,0,1,0,225000.0,2,1,1,4,426.08,5,21.26,1,65,0,2,32727,1.0,2014,11,8
0,0,0,0,75000.0,2,1,1,2,114.89,0,25.61,4,55,1,4,12942,1.0,2014,1,13
0,0,0,0,175000.0,2,1,1,4,490.61,12,37.13,2,65,0,3,18000,1.0,2012,11,8
0,0,0,0,175000.0,-3,1,1,3,534.7,0,24.34,4,35,0,3,13565,1.0,2013,9,6
0,0,0,0,125000.0,2,1,1,3,871.7,0,12.21,4,35,0,2,16363,1.0,2014,12,10
0,0,0,0,375000.0,2,1,0,4,356.09,0,38.64,3,45,0,4,3692,1.0,2013,2,0
0,0,0,0,125000.0,0,1,1,3,450.98,0,29.23,4,35,0,2,14836,1.0,2013,9,6
1,0,0,0,175000.0,2,1,1,4,256.15,0,3.4,2,65,0,2,9612,1.0,2014,12,10
0,0,0,0,375000.0,2,1,1,4,141.12,0,24.24,2,45,1,2,12342,1.0,2012,9,6
0,0,1,0,175000.0,2,1,1,4,429.69,0,19.84,3,55,0,3,9763,1.0,2014,9,6
0,1,0,1,125000.0,0,1,1,2,361.26,2,10.93,3,55,0,4,14769,1.0,2014,4,4
0,0,0,0,325000.0,2,1,1,3,33.71,0,12.89,3,55,0,2,12000,1.0,2013,9,6
0,0,0,0,125000.0,0,1,1,2,367.64,0,8.02,2,45,0,2,7680,1.0,2013,9,6
0,0,0,0,175000.0,2,1,1,3,351.51,0,15.49,3,35,1,3,13000,1.0,2014,1,13
0,1,0,0,175000.0,1,1,1,4,186.35,0,6.83,4,45,0,2,10000,1.0,2014,12,10
0,0,0,0,75000.0,2,1,0,3,279.62,0,11.07,2,55,0,2,15002,1.0,2013,4,4
0,0,0,0,125000.0,2,1,1,4,197.74,0,1.02,2,65,0,3,8685,1.0,2013,9,6
0,0,1,0,175000.0,1,1,1,3,522.4,0,15.98,5,45,0,3,11341,1.0,2013,9,6
0,0,0,0,225000.0,2,1,1,4,744.28,2,5.71,2,55,0,4,12631,1.0,2013,11,8
0,0,0,0,175000.0,0,1,1,3,806.47,0,32.22,5,35,0,3,15000,1.0,2015,9,6
0,0,0,0,225000.0,2,1,1,3,361.8,0,24.52,5,45,0,3,10714,1.0,2013,3,5
0,0,0,0,75000.0,2,1,1,3,139.88,0,14.56,1,35,0,2,9000,1.0,2013,9,6
1,0,1,0,325000.0,1,1,1,3,417.29,0,6.89,2,65,0,3,8571,1.0,2014,12,10
0,0,1,0,75000.0,2,0,1,4,159.02,0,13.54,2,55,0,2,9000,1.0,2015,2,0
0,0,1,0,275000.0,2,1,1,4,229.11,0,1.52,3,45,1,2,10588,1.0,2013,9,6
0,0,0,0,225000.0,2,1,1,4,211.14,20,12.46,5,45,0,2,21593,1.0,2013,11,8
1,0,0,0,225000.0,0,1,0,3,349.37,0,21.1,2,35,0,2,9845,1.0,2014,3,5
0,0,0,0,125000.0,0,0,1,3,131.32,0,2.43,3,45,0,2,7680,1.0,2013,9,6
0,0,1,0,125000.0,-2,1,1,3,169.65,0,8.23,4,35,0,2,10000,1.0,2013,12,10
0,0,0,0,175000.0,-2,1,1,3,436.75,0,2.59,4,55,0,3,10490,1.0,2013,2,0
0,0,0,0,175000.0,1,1,1,4,140.95,0,26.09,5,45,0,2,13894,1.0,2013,9,6
0,0,0,0,75000.0,2,1,0,3,117.35,0,14.67,4,35,0,2,10714,1.0,2013,9,6
0,0,0,0,225000.0,1,1,1,4,350.22,0,20.19,3,65,0,3,12352,1.0,2013,9,6
0,0,0,0,175000.0,0,1,1,4,218.27,4,9.03,3,45,0,3,10560,1.0,2013,11,8
0,0,0,0,125000.0,-3,1,1,2,85.81,0,4.33,4,55,0,3,7800,1.0,2013,10,16
0,0,0,0,125000.0,1,1,0,2,293.78,8,8.48,2,65,0,3,22957,1.0,2012,11,8
0,0,0,0,125000.0,2,1,1,4,330.0,0,20.22,2,25,1,2,13090,1.0,2014,9,6
0,0,1,0,75000.0,2,1,1,3,128.88,0,4.05,2,65,0,2,7680,1.0,2013,2,0
0,0,1,0,325000.0,1,1,1,4,115.09,0,8.67,2,65,0,3,3000,1.0,2013,9,6
0,0,1,0,175000.0,2,1,1,4,247.07,5,60.06,2,65,0,2,9000,1.0,2013,11,8
0,0,0,0,125000.0,0,1,1,2,881.32,0,13.31,5,35,0,2,9882,1.0,2013,9,6
0,0,0,0,175000.0,-2,1,1,3,696.0,0,19.65,3,55,0,2,8057,1.0,2014,4,4
0,0,0,0,275000.0,2,1,1,3,249.13,0,1.64,4,45,0,4,13333,1.0,2013,9,6
0,0,0,0,225000.0,2,1,1,3,126.35,0,1.38,2,45,1,3,3624,1.0,2015,2,0
0,0,0,0,125000.0,0,1,1,3,375.06,0,11.33,4,35,0,3,10153,1.0,2013,9,6
0,0,0,0,175000.0,2,1,1,4,266.0,0,7.33,2,25,0,3,15750,1.0,2013,9,6
0,0,1,0,75000.0,2,0,1,2,981.44,0,7.64,4,35,0,2,10154,1.0,2012,9,6
0,0,0,0,225000.0,2,1,1,4,1041.19,0,1.56,4,55,0,3,6923,1.0,2013,9,6
0,0,0,0,175000.0,2,1,1,3,811.39,0,15.14,2,65,1,2,12263,1.0,2013,9,6
0,0,0,0,125000.0,1,1,1,3,272.09,5,5.05,4,35,1,3,11700,1.0,2013,12,10
0,0,0,0,125000.0,0,1,1,3,739.15,0,15.81,4,45,0,3,17217,1.0,2012,12,10
0,0,0,0,275000.0,-2,1,1,3,346.09,0,20.54,2,65,0,3,11896,1.0,2013,2,0
0,0,0,0,125000.0,2,1,1,4,114.34,0,20.56,4,45,1,2,13200,1.0,2014,9,6
0,0,0,0,50000.0,2,1,1,3,108.98,0,5.77,2,65,0,2,4597,1.0,2014,10,16
0,0,0,0,75000.0,2,1,1,3,89.3,0,5.43,2,45,1,2,3722,1.0,2014,1,13
0,1,1,0,125000.0,2,1,1,4,178.06,0,30.72,3,55,0,3,12000,1.0,2014,9,6
1,1,0,0,425000.0,0,1,1,4,212.36,4,31.49,2,55,1,3,3750,1.0,2014,1,13
0,0,0,0,275000.0,0,1,0,3,495.08,3,14.06,3,45,0,2,13263,1.0,2013,11,8
0,0,0,0,125000.0,2,1,1,4,321.72,0,23.93,3,35,0,2,13289,1.0,2014,10,16
0,0,0,0,125000.0,2,1,1,4,171.58,3,21.64,2,65,1,3,11747,1.0,2013,11,8
0,0,0,0,125000.0,1,1,1,4,340.44,0,9.43,5,45,0,2,11172,1.0,2014,4,4
1,0,1,0,275000.0,2,1,1,3,102.96,0,6.37,3,35,0,2,3391,1.0,2013,9,6
0,0,0,0,175000.0,2,1,1,4,385.8,2,11.94,4,35,0,2,17520,1.0,2013,11,8
0,1,1,0,225000.0,2,1,1,2,855.26,6,62.86,2,35,0,2,36000,1.0,2014,11,8
0,0,0,0,325000.0,2,1,1,3,139.67,0,20.85,3,55,0,2,12000,1.0,2014,11,8
0,0,1,0,125000.0,2,1,0,4,134.49,0,2.98,3,65,0,3,5454,1.0,2013,9,6
0,0,1,0,75000.0,-2,1,1,2,384.03,0,3.37,2,65,0,4,5941,1.0,2014,9,6
0,0,0,0,375000.0,2,1,1,4,667.51,0,11.48,1,45,0,2,8785,1.0,2013,9,6
0,0,0,0,125000.0,2,1,0,4,366.17,0,9.57,2,35,0,2,8470,1.0,2014,4,4
0,0,0,0,375000.0,2,1,1,2,192.1,4,22.5,2,65,0,2,16400,1.0,2012,11,8
0,0,0,0,75000.0,-2,1,1,2,108.08,0,13.13,2,65,0,3,7347,1.0,2014,1,13
0,0,0,0,225000.0,-2,1,1,3,131.53,0,7.2,3,55,0,3,8000,1.0,2013,9,6
0,0,0,0,425000.0,2,1,1,4,94.56,0,8.72,2,55,0,3,3900,1.0,2014,2,0
0,1,0,0,375000.0,2,1,1,4,103.59,4,26.89,2,65,0,2,11288,1.0,2012,11,8
0,1,0,0,425000.0,2,1,1,4,516.8,0,5.84,3,55,0,3,8727,1.0,2014,12,10
1,0,0,0,225000.0,2,1,1,3,381.68,9,31.55,4,55,0,4,16000,1.0,2014,12,10
0,0,0,0,175000.0,0,1,1,3,311.13,0,48.92,2,55,0,2,30573,1.0,2013,9,6
0,0,0,0,125000.0,2,1,1,3,1029.06,0,43.64,2,65,1,2,12800,1.0,2014,1,13
0,0,0,0,50000.0,2,1,1,4,71.93,20,10.94,1,65,1,1,10037,1.0,2013,12,10
0,0,1,0,175000.0,2,0,0,4,116.11,0,17.18,4,45,0,2,17142,1.0,2011,9,6
0,0,0,0,125000.0,2,1,1,3,97.51,0,23.82,2,45,0,2,6857,1.0,2013,2,0
0,0,0,0,125000.0,2,1,1,3,387.64,0,24.22,3,55,1,4,9000,1.0,2014,2,0
0,0,1,0,325000.0,2,1,1,4,371.27,0,10.24,4,45,0,2,7574,1.0,2014,3,5
0,1,1,0,50000.0,2,1,1,3,359.35,0,8.33,2,65,0,3,7928,1.0,2012,11,8
0,0,0,0,125000.0,-2,1,1,2,942.23,3,10.16,3,55,0,4,17142,1.0,2014,11,8
0,0,0,0,275000.0,2,1,1,4,314.21,5,7.64,4,35,0,2,13058,1.0,2013,11,8
0,0,1,0,275000.0,2,1,1,3,479.68,10,75.53,4,35,0,2,19384,1.0,2014,11,8
0,0,0,0,175000.0,1,1,1,3,366.79,0,5.61,2,35,0,2,7875,1.0,2013,4,4
1,0,1,0,125000.0,2,1,1,2,146.85,0,16.21,1,55,1,2,15138,1.0,2014,12,10
1,0,0,0,75000.0,1,1,1,3,488.54,0,11.34,2,65,0,3,9416,1.0,2014,1,13
0,0,1,0,125000.0,1,1,1,3,727.44,0,3.79,5,65,0,3,5946,1.0,2013,9,6
0,0,1,0,175000.0,0,1,1,3,330.72,0,9.78,4,45,0,4,8000,1.0,2013,9,6
0,1,0,0,175000.0,2,1,1,4,595.57,0,2.28,5,45,0,2,7447,1.0,2015,6,12
0,0,1,0,75000.0,2,0,0,3,120.76,0,4.25,2,35,0,2,11076,1.0,2015,9,6
0,0,0,0,175000.0,2,1,1,4,217.45,0,32.03,4,35,1,4,10800,1.0,2014,1,13
0,0,0,0,175000.0,2,1,1,4,351.53,0,27.65,2,65,0,2,13714,1.0,2014,1,13
0,0,1,0,225000.0,2,1,1,3,758.57,10,19.0,3,35,1,2,25090,1.0,2014,11,8
0,0,0,0,125000.0,2,1,1,4,268.9,0,14.23,2,45,0,2,5952,1.0,2014,10,16
0,0,0,0,175000.0,-1,1,1,3,146.87,4,18.99,4,35,0,3,10434,1.0,2013,11,8
0,0,1,0,125000.0,2,1,1,4,107.77,0,12.2,4,55,0,3,11333,1.0,2013,9,6
0,0,1,0,175000.0,0,1,0,2,552.29,0,22.77,2,65,0,3,10182,1.0,2013,9,6
0,0,0,0,225000.0,0,1,1,3,150.35,0,6.72,4,45,1,4,12600,1.0,2013,9,6
1,0,0,0,325000.0,2,1,1,2,60.89,0,23.93,4,65,1,2,13600,1.0,2013,2,0
0,0,1,0,75000.0,2,1,1,4,633.05,0,3.91,5,45,0,3,8400,1.0,2013,2,0
0,0,0,0,275000.0,0,1,1,2,442.71,6,14.67,2,65,0,3,10114,1.0,2013,11,8
0,0,0,0,125000.0,2,1,1,4,171.82,2,23.96,2,55,0,3,15846,1.0,2013,9,6
0,0,0,0,125000.0,2,1,1,2,263.76,0,66.93,2,65,0,4,28931,1.0,2013,2,0
0,0,1,0,175000.0,1,1,1,3,452.87,0,38.37,5,45,0,3,13043,1.0,2012,12,10
0,1,0,0,125000.0,2,1,1,2,504.93,2,3.55,2,55,1,4,5610,1.0,2014,9,6
1,0,1,0,225000.0,2,1,1,4,139.67,0,49.29,2,55,1,2,22500,1.0,2014,9,6
0,0,1,0,225000.0,2,1,1,2,554.85,2,8.4,2,65,1,2,10032,1.0,2013,11,8
0,0,1,0,225000.0,2,1,1,3,208.08,0,2.32,4,35,0,2,8181,1.0,2013,9,6
0,0,0,0,75000.0,2,1,1,3,125.72,0,3.16,3,45,1,2,8175,1.0,2013,9,6
1,0,0,0,75000.0,-1,1,1,3,252.4,0,25.03,2,35,0,3,9547,1.0,2014,1,13
0,0,0,0,225000.0,0,1,1,4,351.81,0,9.33,4,55,0,4,8482,1.0,2012,9,6
0,0,0,0,325000.0,2,1,1,4,232.37,0,2.27,4,55,0,2,10714,1.0,2014,12,10
0,0,0,0,225000.0,2,1,1,3,1051.46,10,13.35,2,45,0,3,13500,1.0,2012,11,8
0,0,0,0,75000.0,2,1,0,3,32.56,1,10.31,2,65,1,2,6375,1.0,2013,2,0
0,1,0,0,75000.0,2,1,1,4,228.14,0,4.39,5,55,1,3,10400,1.0,2013,9,6
0,0,1,0,175000.0,2,1,1,3,404.06,0,17.72,2,55,1,2,9692,1.0,2013,9,6
0,0,1,0,175000.0,2,1,1,4,528.06,25,8.3,2,45,0,1,18461,1.0,2014,11,8
0,0,0,0,125000.0,2,1,1,4,140.23,0,3.27,5,45,1,2,8845,1.0,2013,9,6
0,1,1,0,425000.0,2,1,1,4,183.83,0,7.98,5,35,0,3,3543,1.0,2014,2,0
1,0,1,0,175000.0,0,1,1,4,253.85,0,6.95,4,65,0,3,7200,1.0,2014,2,0
0,0,0,0,75000.0,2,1,0,3,59.19,0,4.58,2,35,0,2,3230,1.0,2013,2,0
0,1,1,0,225000.0,2,1,1,3,519.55,10,4.17,2,65,0,2,8837,1.0,2014,11,8
0,0,0,0,75000.0,2,1,1,3,190.39,0,3.42,2,65,1,2,8720,1.0,2013,2,0
0,0,0,0,125000.0,2,1,1,4,117.38,10,5.49,1,55,0,1,12720,1.0,2013,9,6
0,0,0,0,50000.0,2,0,0,3,286.71,0,23.69,2,55,1,2,7314,1.0,2013,2,0
0,0,0,0,175000.0,-1,1,1,3,920.22,0,26.29,2,45,1,2,11200,1.0,2014,3,5
0,0,0,0,175000.0,0,0,0,4,98.07,0,13.25,3,45,0,3,12352,1.0,2013,9,6
0,0,0,0,275000.0,-1,1,1,3,156.58,6,12.61,1,55,0,1,10235,1.0,2013,11,8
1,0,0,0,175000.0,2,1,1,2,111.49,0,9.03,2,65,0,2,6923,1.0,2013,9,6
0,0,0,0,125000.0,2,1,1,4,464.17,0,17.11,4,55,0,4,7673,1.0,2013,9,6
0,0,0,0,225000.0,-2,1,1,3,524.24,0,38.9,2,55,1,4,20481,1.0,2014,3,5
1,0,1,0,275000.0,1,1,1,4,418.54,0,3.05,4,55,0,3,10836,1.0,2015,11,8
0,0,0,0,175000.0,2,1,1,4,578.97,4,27.9,2,65,0,3,12521,1.0,2013,11,8
0,0,0,0,125000.0,2,1,1,3,121.3,0,24.27,4,55,0,3,1100,1.0,2014,3,5
0,1,0,0,225000.0,2,1,1,2,541.13,1,14.93,2,65,0,3,14000,1.0,2013,11,8
0,0,0,0,75000.0,2,1,1,4,69.4,1,15.7,1,65,0,1,11250,1.0,2013,9,6
0,0,1,0,425000.0,0,1,1,4,610.72,0,19.85,2,55,1,3,11142,1.0,2011,9,6
0,0,0,0,125000.0,2,1,1,4,409.45,2,16.96,4,55,0,4,12000,1.0,2014,11,8
0,0,0,0,225000.0,1,1,1,4,470.71,0,7.07,5,45,1,4,5898,1.0,2013,10,16
0,0,1,0,175000.0,2,1,1,2,327.61,0,29.23,2,65,1,2,14000,1.0,2014,9,6
0,0,0,0,225000.0,2,1,1,2,376.08,0,10.74,2,45,0,2,6000,1.0,2012,12,10
0,0,1,0,125000.0,2,1,1,2,522.97,0,24.53,2,55,0,3,3980,1.0,2013,9,6
0,0,0,0,175000.0,1,1,1,4,360.42,0,18.87,4,45,0,3,11684,1.0,2013,9,6
